0.083656	0.016592	0.085183	-0.267749	0.065004	-0.093154	-0.054080	-0.059809	-0.043895	-0.090279	-0.144983	-0.049374	-0.295686	-0.179551	-0.095275	-0.158118	-0.205123	-0.247520	-0.214587	-0.054292	-0.342859	-0.196871	-0.294373	-0.098692	-0.261008	-0.135703	-0.032285	-0.117231	-0.288366	0.060000	-0.148905	-0.129703	-0.149389	0.245349	-0.203699	-0.134164	0.145630	-0.031232	-0.142973	-0.130569	0.151645	-0.212085	-0.048640	-0.067965	-0.019867	-0.064549	-0.153605	-0.220112	0.854030	-0.017783	-0.183126	0.043990	-0.163093	0.108708	-0.200452	-0.060183	-0.053373	0.080574	1.017445	-0.040203	0.026778	0.042279	-0.117948	-0.031495	0.948550	0.089398	0.863544	0.284215	0.140538	0.946765	162.830457	8.696366	0.340408	0.130658	0.125898	-0.006460	-0.037810	-0.250549	-0.171534	-0.114735	-0.300647	-0.218055	0.057472	-0.127171	-0.077163	0.023779	0.946488	-0.312481	-0.364081	-0.188158	-0.118340	-0.295160	-0.204799	-0.354911	0.927169	-0.169576	-0.173442	-0.108870	-0.302130	-0.227159	-0.178920	-0.257013	-0.459400	-0.364521	-0.217399	-0.363706	0.594289	-0.232223	-0.182043	-0.382757	-0.383854	-0.347413	-0.339553	-0.272232	-0.404895	-0.486679	-0.322813	-0.242406	-0.412978	0.855998	-0.466731	-0.219751	-0.434485	-0.509384	0.643542	-0.359794	-0.472154	-0.459631
-0.197826	-0.125030	-0.055441	-0.323458	0.008297	-0.253757	-0.068829	-0.247386	-0.147555	-0.137995	-0.209682	-0.127060	-0.237507	-0.197297	-0.115019	-0.168871	-0.258833	-0.298233	-0.348217	-0.305804	-0.379586	-0.353479	-0.257174	-0.142412	-0.257775	-0.298304	-0.126954	-0.187924	-0.433984	-0.071632	-0.279538	-0.360236	-0.242060	-0.047122	-0.240426	-0.254807	-0.100887	-0.182844	-0.213666	-0.227236	-0.016950	-0.228832	-0.123329	-0.160636	-0.209442	-0.155222	-0.130392	-0.181914	0.751369	-0.085480	-0.275797	-0.082647	-0.256763	-0.045901	-0.230186	-0.158848	-0.135055	-0.002107	0.808890	-0.192814	-0.064894	-0.170273	-0.195634	-0.036254	0.777957	-0.074202	0.666977	0.154580	0.070844	1.039908	158.367157	21.705593	0.550435	0.143881	0.088172	-0.048182	-0.362250	-0.234329	-0.359110	-0.236378	-0.334377	-0.388648	-0.183051	-0.173888	-0.230773	-0.213747	0.721949	-0.433124	-0.374834	-0.435674	-0.270951	-0.307911	-0.302466	-0.302727	0.732599	-0.340169	-0.302077	-0.329414	-0.400795	-0.297852	-0.379484	-0.267766	-0.465158	-0.367282	-0.359021	-0.316517	0.340778	-0.351867	-0.264724	-0.413490	-0.537465	-0.372152	-0.402254	-0.392875	-0.526537	-0.487442	-0.470430	-0.346066	-0.523631	0.512577	-0.695267	-0.244490	-0.500183	-0.631026	0.371051	-0.512406	-0.544845	-0.515339
-0.369397	-0.313583	-0.213025	-0.680842	-0.341096	-0.575178	-0.421219	-0.460914	-0.452992	-0.319555	-0.569065	-0.470458	-0.709777	-0.556679	-0.472404	-0.535247	-0.665169	-0.608664	-0.651655	-0.642210	-0.618090	-0.669904	-0.628544	-0.452843	-0.637138	-0.690653	-0.649174	-0.556298	-0.733426	-0.344102	-0.544016	-0.519818	-0.599444	-0.345565	-0.691716	-0.513291	-0.469261	-0.435334	-0.545077	-0.332872	-0.325384	-0.728075	-0.468725	-0.404135	-0.557835	-0.384734	-0.544719	-0.461377	0.487890	-0.500806	-0.648167	-0.388084	-0.631131	-0.327362	-0.568589	-0.370379	-0.628304	-0.556295	0.709248	-0.582167	-0.509192	-0.402782	-0.538034	-0.461570	0.543450	-0.403614	0.485417	-0.269737	-0.303523	0.023183	59.880901	145.109448	3.321921	-0.054662	-0.140342	-0.495476	-0.673680	-0.568736	-0.660550	-0.617738	-0.722730	-0.586193	-0.506469	-0.403401	-0.590156	-0.546157	0.599330	-0.672626	-0.785166	-0.688164	-0.531432	-0.712249	-0.645864	-0.834937	0.596993	-0.690560	-0.612508	-0.650834	-0.691247	-0.682210	-0.703901	-0.753023	-0.766598	-0.714676	-0.751371	-0.716859	0.267110	-0.634327	-0.720011	-0.780865	-0.667077	-0.797468	-0.809588	-0.896114	-0.821984	-0.833837	-0.897744	-0.577576	-0.855042	0.464883	-0.878825	-0.704772	-0.929495	-0.936462	0.217463	-0.960699	-0.767365	-0.987608
-0.018716	0.024110	0.059734	-0.223268	0.045549	-0.134587	0.002389	-0.183160	0.021565	0.009147	-0.002600	-0.055842	-0.237218	-0.126078	-0.103741	-0.132618	-0.113689	-0.031210	-0.231044	-0.191629	-0.252424	-0.221321	-0.269872	-0.203061	-0.225518	-0.219093	-0.175616	-0.070752	-0.307821	0.040545	-0.176352	-0.127179	-0.079932	0.027093	-0.223153	-0.166606	0.133168	-0.032705	-0.119471	-0.056117	0.101221	-0.169602	-0.122040	0.007485	-0.025336	-0.137949	-0.068164	-0.109697	0.842567	-0.026249	-0.061722	0.088471	-0.261469	0.139203	-0.251875	-0.012705	-0.099801	0.114067	0.986003	-0.007710	0.074256	-0.003150	0.046413	-0.035964	0.870154	0.079934	0.844089	0.044980	0.050154	-0.049713	7.208605	163.348240	3.790484	0.259056	0.316233	0.101958	-0.423899	-0.129144	-0.098081	-0.209115	-0.410011	-0.072675	-0.166778	-0.124648	-0.114600	-0.057614	0.898063	-0.228039	-0.348571	-0.242578	-0.163769	-0.279650	-0.245233	-0.307433	0.947674	-0.172047	-0.163925	-0.244209	-0.284622	-0.214646	-0.324249	-0.268476	-0.499834	-0.251108	-0.325765	-0.314230	0.515893	-0.288641	-0.140559	-0.414200	-0.394318	-0.342892	-0.309057	-0.446532	-0.434340	-0.364275	-0.400210	-0.259863	-0.404461	0.722657	-0.450222	-0.174271	-0.408984	-0.497870	0.533178	-0.400228	-0.444656	-0.530034
0.053165	0.192894	0.225521	-0.132406	0.098449	0.046185	-0.004651	-0.091299	0.073466	0.027082	0.032318	0.055999	-0.192310	-0.074177	-0.045846	0.000202	-0.085764	-0.050238	-0.178145	-0.189678	-0.163560	-0.193396	-0.262926	-0.124187	-0.080710	-0.208152	-0.038800	-0.104765	-0.274901	-0.003458	-0.109466	-0.096257	-0.041019	0.068005	-0.152271	-0.030789	0.093161	-0.042742	0.006356	0.048731	0.090185	-0.177641	0.008782	-0.038516	-0.007401	0.002862	-0.217063	-0.057796	0.924438	-0.071251	-0.180650	0.148364	-0.037740	0.165130	-0.111063	0.021214	0.025027	0.112021	1.109832	-0.087677	-0.082634	-0.003197	-0.008579	-0.001047	0.985991	0.029936	0.960925	0.257720	0.100057	-0.233576	1.336430	163.078463	3.589638	0.179088	0.326176	0.067944	-0.211159	-0.174147	-0.137090	-0.144227	-0.259209	-0.169625	-0.004987	-0.039780	-0.197564	-0.050668	1.027885	-0.017297	-0.198768	-0.061806	-0.191788	-0.280696	-0.149376	-0.206581	0.971603	-0.152115	-0.124013	-0.141359	-0.265688	-0.231676	-0.155465	-0.316475	-0.438942	-0.156250	-0.329808	-0.300291	0.669692	-0.216760	-0.179567	-0.274387	-0.275484	-0.326955	-0.383031	-0.410615	-0.462359	-0.446240	-0.323334	-0.115055	-0.383529	0.878454	-0.503216	-0.136356	-0.448992	-0.278137	0.713950	-0.491184	-0.310837	-0.364247
0.108456	0.137296	0.142950	-0.079113	0.151742	0.086491	0.137553	-0.040004	-0.042072	-0.014530	-0.011292	0.024377	-0.076080	-0.145759	0.031423	-0.025426	-0.168335	-0.098843	-0.011964	-0.235286	-0.139238	-0.178065	-0.141701	-0.040924	-0.014430	-0.278734	-0.021471	0.021455	-0.219610	0.073811	-0.123106	-0.104902	-0.073640	0.142278	-0.169907	0.019507	-0.053346	0.078483	-0.223068	0.109017	0.120501	-0.128344	-0.055807	-0.131077	-0.018044	-0.013774	-0.086846	0.006486	0.974734	0.135888	-0.175309	0.018840	-0.073358	0.137504	-0.128699	0.062519	0.072326	0.095384	1.084204	-0.074344	0.015614	0.049097	0.106652	0.006293	0.998325	0.033280	0.950283	0.282042	-0.128368	-0.157306	0.180932	159.998889	3.529045	0.293320	0.337511	0.173186	-0.115907	-0.073900	-0.101778	-0.087937	-0.195926	-0.242206	-0.094551	-0.040433	-0.179236	-0.048324	1.059201	-0.408560	0.003376	-0.146375	-0.167466	-0.215415	-0.189989	-0.312129	1.049871	-0.226694	-0.218572	-0.124030	-0.243364	-0.131430	-0.238036	-0.222223	-0.455579	-0.176883	-0.326465	-0.248996	0.676032	-0.149481	-0.224176	-0.341973	-0.349064	-0.208726	-0.370697	-0.185494	-0.331144	-0.348991	-0.390920	-0.176647	-0.349217	0.844834	-0.453919	-0.173972	-0.454640	-0.452616	0.697313	-0.311018	-0.411390	-0.440824
0.145305	0.165154	0.165812	-0.063244	0.155623	-0.089447	-0.030394	-0.120039	0.059711	0.071270	-0.116302	-0.009703	-0.086185	-0.020000	-0.092567	-0.027538	-0.189429	-0.080976	-0.213877	-0.151484	-0.161331	-0.162196	-0.115841	-0.101978	-0.218341	-0.242885	-0.103503	-0.088549	-0.282661	0.028741	-0.095249	-0.237884	-0.106721	0.079226	-0.203988	0.035377	0.040446	0.000447	-0.137269	-0.054934	0.130377	-0.209378	-0.116861	-0.094229	0.007815	-0.062840	-0.202845	-0.037584	0.906687	0.045863	-0.115483	0.100643	-0.144402	0.117410	-0.179762	-0.039493	-0.149566	-0.017617	1.021152	-0.301232	-0.066419	-0.004964	-0.195161	0.045139	0.931278	0.023175	0.855263	0.079130	-0.073537	-0.061516	6.723275	106.167605	2.387072	0.072427	0.051682	-0.111644	-0.477660	-0.310778	-0.104890	-0.271868	-0.428808	-0.135428	-0.113646	-0.138449	-0.249281	-0.093394	1.062083	-0.257825	-0.337398	-0.308328	-0.096651	-0.251493	-0.200094	-0.335221	0.984821	-0.204830	-0.264640	-0.220049	-0.250471	-0.279397	-0.258131	-0.133427	-0.367781	-0.339835	-0.171734	-0.309051	0.674918	-0.277467	-0.065449	-0.344086	-0.327201	-0.337712	-0.238943	-0.456338	-0.418172	-0.456998	-0.358068	-0.170767	-0.517164	0.873690	-0.309179	-0.054207	-0.290918	-0.298884	0.662234	-0.341103	-0.358557	-0.399980
0.034791	0.087607	0.229125	-0.157773	0.196958	-0.109052	0.146805	-0.143639	0.015132	0.017699	-0.020022	0.018644	-0.173721	-0.054589	0.046669	-0.081109	-0.155087	-0.131550	-0.075639	-0.091169	-0.213902	-0.131850	-0.225356	-0.122581	-0.044139	-0.171580	-0.031200	-0.094168	-0.292276	0.079067	-0.151816	-0.142603	-0.098354	0.146534	-0.100715	-0.106106	0.031830	0.072750	-0.136893	-0.057556	0.118764	-0.291919	-0.095507	-0.060886	-0.000800	-0.013514	-0.241431	-0.069177	0.635335	0.152133	-0.018205	0.137982	-0.022148	0.004898	-0.146420	-0.072085	0.075584	0.095645	0.715833	-0.091066	0.059831	0.116291	0.048971	0.130430	0.655929	0.050523	0.673820	0.167418	0.239525	0.158639	0.681692	5.973176	0.364470	-0.036089	-0.019870	-0.096284	-0.085676	-0.362351	-0.211408	-0.067696	-0.226634	-0.018169	0.019596	-0.022190	-0.174979	-0.042069	0.677843	-0.249458	-0.230129	-0.092168	-0.172200	-0.233136	-0.240677	-0.218961	0.631550	-0.196463	-0.156373	-0.119773	-0.216130	-0.217083	-0.125887	-0.164020	-0.401372	-0.231568	-0.165365	-0.229754	0.453515	-0.246123	-0.253885	-0.210843	-0.377774	-0.286388	-0.282524	-0.155263	-0.318895	-0.272806	-0.360689	-0.117445	-0.352952	0.590350	-0.434677	-0.198686	-0.334499	-0.374433	0.384887	-0.303764	-0.346194	-0.353650
0.059686	0.244370	0.168105	-0.122889	0.141932	-0.018223	-0.067062	0.002134	-0.021912	-0.046317	-0.050073	0.098484	-0.066909	-0.038686	-0.047317	-0.097173	-0.156166	-0.078683	-0.196599	-0.230111	-0.151046	-0.139923	-0.085576	-0.063721	-0.023240	-0.086746	-0.018293	-0.039303	-0.192456	0.032033	-0.154894	-0.070756	-0.039493	0.188412	-0.063833	-0.035257	0.160621	0.033709	-0.074037	-0.029664	0.098704	-0.157135	0.069248	0.017954	0.035083	-0.041566	-0.108644	-0.043283	0.711178	-0.018777	-0.108195	0.107931	0.007742	0.221601	-0.089557	0.053709	0.066513	0.109551	0.726742	-0.097141	0.084726	-0.031642	0.034904	0.071408	0.772732	0.018475	0.739674	0.271233	0.144540	0.162555	0.447846	2.816252	0.231523	-0.103103	0.094934	0.015524	-0.060782	-0.180613	-0.048651	-0.016828	-0.151790	-0.158110	0.020515	-0.066226	-0.024210	-0.072120	0.746694	-0.182605	-0.246193	-0.047293	-0.091361	-0.125324	-0.191807	-0.235026	0.732369	-0.069670	-0.093516	-0.117856	-0.202224	-0.233147	-0.101992	0.000735	-0.279574	-0.179700	-0.247363	-0.189875	0.518370	-0.079370	-0.094126	-0.307827	-0.278954	-0.284470	-0.336550	-0.253245	-0.363931	-0.398761	-0.347783	-0.098544	-0.329057	0.678181	-0.357835	-0.106859	-0.214699	-0.494393	0.448743	-0.392756	-0.321299	-0.427657
0.101464	0.142292	0.307786	-0.107084	0.068826	0.014564	0.097594	-0.152890	0.011875	0.088368	0.061636	0.022380	-0.205949	0.004092	-0.024520	-0.148302	-0.219283	-0.099841	-0.157818	-0.253267	-0.158218	-0.226016	-0.019822	0.044991	-0.044399	-0.119892	-0.159332	-0.022500	-0.195633	0.218667	-0.071157	-0.125880	-0.081631	0.135285	-0.118957	-0.175297	0.138463	0.045517	0.074635	0.089038	0.093529	-0.027444	-0.091771	0.045747	-0.019042	0.043170	-0.052879	-0.050456	0.599111	0.077947	-0.087396	0.244615	-0.031399	0.036606	-0.028798	0.078504	0.104295	0.131349	0.618670	0.046536	0.169461	0.151995	0.134625	0.168132	0.539785	0.186128	0.623610	0.432892	0.212292	0.210327	0.424689	2.029859	0.356218	0.200414	0.199650	0.043316	0.006971	-0.060912	-0.072807	0.035940	-0.210910	-0.108339	0.042313	-0.068404	-0.035379	0.004624	0.599661	-0.095871	-0.124495	-0.005515	-0.026606	-0.209420	-0.178999	-0.178262	0.525396	-0.122797	-0.059730	-0.114039	-0.125481	-0.300260	-0.187086	-0.189255	-0.292741	-0.158900	-0.283507	-0.133111	0.311397	-0.285344	-0.016383	-0.202112	-0.289123	-0.272662	-0.353713	-0.401277	-0.283191	-0.394944	-0.376933	-0.070752	-0.325240	0.405274	-0.407964	-0.065080	-0.363730	-0.285782	0.313698	-0.332995	-0.307493	-0.461803
