-0.615613	-0.523059	-0.892569	-0.759366	-0.801439	-0.720306	-0.676389	-0.522842	-0.535988	-0.614260	-0.565335	-0.525975	-0.538031	-0.481644	-0.453073	-0.591485	-0.462366	-0.576323	-0.596624	-0.555850	-0.591688
-0.571120	-0.163559	-0.238214	-0.271413	-0.462602	-0.475123	-0.626898	-0.415501	-0.490461	-0.474829	-0.614720	-0.556179	-0.486610	-0.554100	-0.679346	-0.640142	-0.542625	-0.668709	-0.580149	-0.576949	-0.572080
-0.376650	-0.354741	-0.521434	-0.536382	-0.597988	-0.464196	-0.618201	-0.334736	-0.532738	-0.495038	-0.503875	-0.554408	-0.568623	-0.470311	-0.442822	-0.497286	-0.538887	-0.493123	-0.677288	-0.578377	-0.628181
-0.466408	-0.618408	-0.751361	-0.776206	-0.611122	-0.629992	-0.650094	-0.630496	-0.617702	-0.725757	-0.494890	-0.660384	-0.700536	-0.609080	-0.543618	-0.625176	-0.685888	-0.537995	-0.608380	-0.557578	-0.636385
-0.188925	-0.320199	-0.397914	-0.476745	-0.605273	-0.509596	-0.621414	-0.499075	-0.360230	-0.375577	-0.494113	-0.616807	-0.471153	-0.557630	-0.481076	-0.513724	-0.426296	-0.522509	-0.349095	-0.453883	-0.428960
-0.673371	-0.291946	-0.398679	-0.384658	-0.466271	-0.487339	-0.544309	-0.390830	-0.524861	-0.394339	-0.457492	-0.275983	-0.408995	-0.346662	-0.377068	-0.435556	-0.389210	-0.385504	-0.421540	-0.484682	-0.388750
-0.203228	-0.443899	-0.379744	-0.330024	-0.470349	-0.439658	-0.452766	-0.524897	-0.578959	-0.575168	-0.677902	-0.546766	-0.460159	-0.446883	-0.531087	-0.549697	-0.599282	-0.555436	-0.706626	-0.555863	-0.652721
-0.784130	-0.614308	-0.448489	-0.628186	-0.534868	-0.578137	-0.518146	-0.499685	-0.648385	-0.545778	-0.578098	-0.587379	-0.440713	-0.694051	-0.583628	-0.569245	-0.544822	-0.657848	-0.675213	-0.634470	-0.583281
-0.302245	-0.484257	-0.558176	-0.671981	-0.600665	-0.591882	-0.622723	-0.704908	-0.632313	-0.522658	-0.528419	-0.471262	-0.599269	-0.370079	-0.543440	-0.530996	-0.630466	-0.663595	-0.554971	-0.653074	-0.512310
-0.990485	-0.502002	-0.567867	-0.634778	-0.625388	-0.654543	-0.593663	-0.604075	-0.667050	-0.589301	-0.707666	-0.720813	-0.633167	-0.697668	-0.747901	-0.724745	-0.652249	-0.649348	-0.744768	-0.580902	-0.684775
-0.465836	-0.567879	-0.634756	-0.666746	-0.644360	-0.635445	-0.687493	-0.694863	-0.659990	-0.619288	-0.634139	-0.550887	-0.641930	-0.652564	-0.685001	-0.571759	-0.728127	-0.608313	-0.647620	-0.693779	-0.684789
0.069208	-0.304368	-0.346263	-0.354198	-0.338908	-0.418009	-0.518898	-0.377470	-0.366521	-0.379890	-0.433335	-0.322429	-0.348588	-0.411136	-0.352565	-0.406123	-0.336810	-0.424028	-0.537033	-0.394346	-0.390297
-0.539045	-0.450248	-0.506178	-0.582041	-0.517736	-0.574939	-0.520946	-0.645180	-0.642363	-0.570549	-0.614609	-0.598158	-0.619470	-0.542033	-0.650420	-0.711962	-0.560624	-0.663635	-0.552140	-0.701032	-0.593209
-0.702959	-0.385537	-0.455408	-0.664138	-0.644656	-0.453170	-0.597981	-0.426421	-0.423595	-0.515777	-0.529955	-0.544187	-0.535489	-0.467120	-0.584495	-0.550155	-0.642584	-0.675720	-0.532203	-0.612154	-0.608073
-0.664591	-0.404978	-0.626618	-0.472842	-0.532512	-0.559548	-0.589616	-0.594836	-0.533098	-0.549309	-0.547472	-0.623787	-0.575143	-0.477700	-0.568111	-0.670591	-0.582251	-0.587382	-0.552835	-0.639719	-0.661760
-0.372200	-0.353292	-0.465073	-0.441046	-0.469738	-0.660701	-0.377974	-0.456372	-0.593254	-0.450521	-0.511540	-0.515321	-0.466350	-0.549917	-0.534345	-0.444109	-0.429630	-0.516777	-0.545060	-0.514117	-0.483126
-0.066278	-0.548930	-0.625839	-0.650790	-0.586499	-0.637457	-0.755386	-0.688957	-0.585977	-0.581484	-0.543919	-0.581948	-0.465180	-0.650566	-0.679037	-0.555859	-0.666241	-0.532479	-0.599788	-0.633910	-0.556002
-0.383568	-0.264751	-0.378690	-0.486425	-0.355251	-0.501238	-0.359421	-0.400747	-0.270998	-0.408030	-0.354194	-0.363798	-0.402940	-0.384410	-0.401774	-0.485420	-0.369133	-0.409370	-0.439499	-0.325702	-0.426611
-0.346427	-0.444328	-0.403123	-0.374292	-0.541659	-0.496127	-0.637007	-0.494391	-0.618371	-0.558726	-0.550531	-0.700027	-0.553542	-0.552009	-0.576492	-0.667982	-0.553669	-0.722626	-0.691153	-0.648129	-0.719982
0.089355	-0.122510	-0.405211	-0.361312	-0.299007	-0.405976	-0.331162	-0.425405	-0.291508	-0.330752	-0.338410	-0.311428	-0.260685	-0.394058	-0.427511	-0.415189	-0.457640	-0.379073	-0.370189	-0.416143	-0.466269
-0.245620	-0.316709	-0.530403	-0.459550	-0.473177	-0.479269	-0.458298	-0.429736	-0.488719	-0.602826	-0.444858	-0.578454	-0.449826	-0.510267	-0.505808	-0.526375	-0.575014	-0.526145	-0.461583	-0.572400	-0.510449
-0.157475	-0.321349	-0.461095	-0.461070	-0.496705	-0.533825	-0.498887	-0.470306	-0.531373	-0.619471	-0.516319	-0.504204	-0.525368	-0.499970	-0.532406	-0.523026	-0.475751	-0.515776	-0.606984	-0.576022	-0.519101
-0.356165	-0.299254	-0.395026	-0.474847	-0.528458	-0.431841	-0.534723	-0.529176	-0.408366	-0.502474	-0.570315	-0.527929	-0.545103	-0.577797	-0.556180	-0.425998	-0.415545	-0.578564	-0.644821	-0.521905	-0.539990
-0.311070	-0.340199	-0.374139	-0.428955	-0.376727	-0.403907	-0.266034	-0.309334	-0.431521	-0.283563	-0.397580	-0.468099	-0.585228	-0.377962	-0.489280	-0.453042	-0.339540	-0.478802	-0.367177	-0.417188	-0.444005
-0.112179	-0.054351	-0.244859	-0.105149	-0.327562	-0.395726	-0.186949	-0.225172	-0.227351	-0.203479	-0.141552	-0.334139	-0.295250	-0.216782	-0.273353	-0.270923	-0.294420	-0.374821	-0.361963	-0.359875	-0.364915
-0.493594	-0.309758	-0.332664	-0.384630	-0.377213	-0.353541	-0.423716	-0.288830	-0.311883	-0.343189	-0.170518	-0.234810	-0.298924	-0.325316	-0.492984	-0.334692	-0.442025	-0.534275	-0.545294	-0.597506	-0.756200
-0.102950	-0.253948	-0.373601	-0.317658	-0.466210	-0.319461	-0.454458	-0.418740	-0.353913	-0.395212	-0.343000	-0.330725	-0.326087	-0.320538	-0.396969	-0.480495	-0.358206	-0.375479	-0.465514	-0.440652	-0.483647
-0.329542	-0.041912	-0.223563	-0.171686	-0.260224	-0.235446	-0.234416	-0.286735	-0.273886	-0.203142	-0.246281	-0.270659	-0.260911	-0.225494	-0.231973	-0.281487	-0.282048	-0.318494	-0.326551	-0.322516	-0.263693
-0.186518	-0.311718	-0.322532	-0.393455	-0.489939	-0.332229	-0.350301	-0.293809	-0.382817	-0.334973	-0.378851	-0.381491	-0.455693	-0.460238	-0.366819	-0.412337	-0.426881	-0.352306	-0.313521	-0.456497	-0.418392
-0.421698	-0.098192	-0.251939	-0.247879	-0.268572	-0.328658	-0.398654	-0.389049	-0.343190	-0.339498	-0.253694	-0.258092	-0.306197	-0.313741	-0.321292	-0.284901	-0.223571	-0.295844	-0.245947	-0.402820	-0.338049
-0.041947	-0.189745	-0.197617	-0.135749	-0.177345	-0.296379	-0.235348	-0.294937	-0.322063	-0.207203	-0.348955	-0.273780	-0.422759	-0.371515	-0.300977	-0.226675	-0.245153	-0.248627	-0.379565	-0.330719	-0.132896
0.081403	-0.207486	-0.208390	-0.213366	-0.230009	-0.114308	-0.232120	-0.089724	-0.281626	-0.183929	-0.276610	-0.192386	-0.238651	-0.247273	-0.237767	-0.229315	-0.233847	-0.289293	-0.200369	-0.351422	-0.195335
-0.035213	-0.189004	-0.244809	-0.025239	-0.085833	-0.162882	-0.174868	-0.250196	-0.208358	-0.227472	-0.144502	-0.201069	-0.254348	-0.236794	-0.097449	-0.298748	-0.275492	-0.268956	-0.289931	-0.250148	-0.243090
-0.327993	-0.003493	-0.157107	-0.101174	-0.254711	-0.265817	-0.096104	-0.228216	-0.132559	-0.230525	-0.045029	-0.204303	-0.245418	-0.099966	-0.219460	-0.225079	-0.151754	-0.171189	-0.228131	-0.248100	-0.265181
0.055732	-0.078405	-0.192138	-0.265932	-0.340561	-0.270862	-0.265941	-0.265189	-0.210344	-0.322504	-0.240351	-0.289125	-0.206369	-0.208954	-0.313354	-0.236063	-0.172726	-0.320940	-0.218127	-0.334989	-0.371013
-0.205958	-0.146046	-0.104015	-0.201936	-0.196470	-0.193666	-0.210764	-0.231109	-0.276320	-0.144479	-0.257448	-0.248941	-0.396134	-0.241791	-0.320137	-0.337821	-0.260313	-0.194919	-0.316841	-0.271972	-0.285917
-0.160046	-0.201126	-0.156010	-0.187971	-0.270509	-0.178862	-0.193826	-0.132242	-0.312140	-0.232436	-0.289431	-0.225011	-0.190288	-0.214911	-0.135388	-0.224810	-0.220502	-0.314860	-0.297897	-0.277083	-0.269896
-0.058351	0.018542	-0.091413	-0.177263	-0.034030	-0.138123	0.022852	-0.140469	-0.103604	-0.152648	-0.093874	-0.046498	-0.096681	-0.101178	-0.079764	-0.175153	-0.152839	-0.186338	-0.152214	-0.249240	-0.026496
-0.474273	0.051689	-0.047088	-0.099780	-0.145582	-0.089600	-0.121607	-0.247165	-0.108483	-0.033619	-0.060032	-0.276927	-0.272925	-0.195758	-0.190870	0.112740	0.116303	0.093674	0.218477	0.241594	0.078584
-0.045331	-0.102339	-0.187136	-0.113398	-0.152890	-0.201098	-0.263042	-0.127655	-0.299407	-0.237732	-0.279559	-0.311179	-0.212654	-0.390957	-0.347406	-0.381098	-0.340619	-0.341066	-0.236277	-0.275218	-0.323070
0.263392	-0.008456	0.044565	-0.018400	-0.013959	0.016719	0.072740	0.138208	-0.100580	-0.084711	0.001307	-0.015419	-0.024797	-0.100129	-0.072659	-0.174192	-0.085883	-0.144425	-0.042337	-0.091470	-0.043246
0.151521	-0.093260	-0.129197	-0.145148	-0.093862	-0.116913	-0.138959	-0.107360	-0.207494	-0.172644	-0.038574	-0.179198	-0.237365	-0.104973	-0.043607	-0.146000	-0.151714	-0.100278	-0.216136	-0.201254	-0.145198
0.615297	0.337563	0.193852	0.041904	-0.024424	0.006150	0.042097	0.022698	0.044572	0.000549	-0.140823	-0.069999	-0.104246	-0.101893	-0.098356	-0.078937	-0.097410	-0.100093	-0.161896	-0.190649	-0.092936
-0.144652	-0.122657	-0.039747	-0.288599	-0.202981	-0.172391	-0.148657	-0.207662	-0.104825	-0.296846	-0.227997	-0.221528	-0.147888	-0.190394	-0.287007	-0.262444	-0.428878	-0.317378	-0.368343	-0.528274	-0.536225
0.348762	-0.014941	-0.047756	-0.080765	-0.154262	-0.165427	-0.093569	-0.231944	-0.177055	-0.204109	-0.120836	-0.179788	-0.225918	-0.271431	-0.080143	-0.145579	-0.162277	-0.120799	-0.235659	-0.232687	-0.167842
0.397332	0.222439	0.085612	0.048678	0.090998	0.026870	-0.159822	0.024411	-0.034496	-0.057949	0.118345	0.073523	0.104347	-0.032059	0.031315	0.077681	0.038041	-0.003544	0.010720	-0.035275	0.141477
0.186999	0.092031	-0.142655	-0.134832	-0.135316	-0.168615	-0.172516	-0.315824	-0.219019	-0.238094	-0.218840	-0.267643	-0.291832	-0.295445	-0.192173	-0.184592	-0.343070	-0.372488	-0.220702	-0.434318	-0.253780
0.368567	0.182573	0.168760	0.081959	-0.012617	0.063194	0.109056	0.070641	0.104458	0.204256	0.269363	0.137694	-0.001295	0.046212	0.179474	0.131973	0.154385	0.158492	0.018973	0.074774	0.089773
-0.455866	-0.117588	0.089251	0.063665	0.096624	-0.001142	-0.097099	0.065030	-0.072031	0.090593	-0.152609	-0.179623	-0.096604	-0.000733	0.003406	0.298061	0.412443	0.327752	0.331773	0.400578	0.298988
0.450634	0.273758	0.316803	0.207872	0.198385	0.160134	0.283956	0.028816	0.247611	0.133566	0.282497	0.191801	0.230589	0.114222	0.130510	0.182938	0.128405	0.130584	0.103009	-0.003992	0.099786
0.102580	0.133468	-0.010318	-0.043345	-0.034906	0.020851	-0.101981	-0.057444	-0.039639	-0.086796	-0.113652	0.001655	-0.109690	-0.035222	-0.170572	-0.239138	-0.142741	-0.095387	-0.102173	-0.190143	-0.026371
0.215189	0.012375	0.090405	0.160164	0.131648	-0.058396	0.009526	0.044117	0.050039	-0.002150	0.024942	-0.028774	0.038003	0.007494	0.014979	-0.018553	-0.050129	-0.040821	-0.000685	-0.072761	-0.027649
0.348750	0.116867	0.040039	0.161869	0.146165	0.218025	0.084097	0.162744	0.058724	0.075429	0.119563	0.066989	0.149579	0.171007	0.119623	0.087028	0.074406	0.074645	0.111880	0.093759	0.035988
0.209230	0.165296	0.183372	0.080410	0.064948	0.088689	0.091492	-0.039766	0.082093	0.154915	0.103997	0.076408	-0.015855	-0.099180	0.007057	-0.070369	-0.023858	0.051227	-0.105336	-0.143398	-0.119501
-0.126544	0.245630	0.121743	0.057154	0.146138	0.092256	0.182203	0.008635	0.115390	0.143351	0.038061	0.152669	-0.019135	0.016971	0.076866	0.313650	0.364075	0.288323	0.451517	0.402470	0.349412
0.182164	0.054224	0.064429	0.115130	-0.021182	0.003512	-0.000512	0.005197	-0.051833	-0.040079	-0.019004	-0.075622	0.021013	0.005495	0.001938	-0.068473	-0.172002	-0.114704	-0.101588	-0.170578	-0.118554
0.362825	0.306781	0.418679	0.402733	0.471996	0.297002	0.339116	0.405384	0.357271	0.373165	0.384091	0.361552	0.216493	0.275945	0.201690	0.290685	0.401155	0.352146	0.422642	0.464356	0.531514
-0.184721	0.038074	0.134048	0.049138	0.057564	0.044383	0.121242	-0.013893	0.179738	0.132625	0.153212	0.131967	0.068824	0.141287	0.004892	0.035181	0.014739	0.042893	-0.108619	0.031958	0.002062
0.551838	0.399113	0.627798	0.459886	0.625323	0.363187	0.633909	0.499651	0.389643	0.382721	0.357577	0.376873	0.350577	0.366099	0.298675	0.237106	0.340496	0.332437	0.353997	0.275908	0.349061
0.040992	-0.148079	0.099663	0.012010	0.101104	0.150067	0.270730	0.288511	0.328383	0.200325	0.119090	0.222600	0.244346	0.229782	0.214472	0.114929	0.232207	0.214340	0.212769	0.203218	0.021962
0.162736	0.462402	3.564242	5.403300	6.540781	7.343666	7.945188	8.606863	8.748489	8.876975	9.059923	9.036631	9.118263	9.248356	9.104356	9.254332	9.261507	9.354851	9.426021	9.325359	9.502452
1.167810	25.729638	39.228232	46.401138	51.387254	54.617207	57.160327	59.168281	60.512700	61.423300	62.339305	62.765831	63.437539	63.571968	63.821815	64.193766	64.440530	64.513349	64.848984	64.845762	65.199972
0.221510	1.405971	5.109888	7.178503	8.635648	9.513380	10.175805	11.017349	11.277894	11.341158	11.494964	11.590664	11.635694	11.727729	11.750601	11.785863	11.821827	11.821801	11.841577	11.799245	11.932849
0.068626	-0.196391	0.163124	0.348395	0.552903	0.613357	0.633175	0.797796	0.661764	0.684392	0.724700	0.735738	0.770737	0.835969	0.652665	0.844825	0.765346	0.779962	0.685996	0.646914	0.641040
0.245266	-0.010703	0.110241	0.279029	0.293243	0.194358	0.323170	0.230887	0.276685	0.132766	0.208526	0.349838	0.172842	0.227195	0.242716	0.218175	0.196496	0.228646	0.370060	0.154725	0.193055
0.018871	0.264420	0.242640	0.247581	0.128104	0.181945	0.093886	0.087553	0.265302	0.173060	0.211859	0.124613	0.215521	0.186802	0.188341	0.377524	0.154142	0.240198	0.185582	0.162556	0.116551
0.358060	0.366792	0.198246	0.195195	-0.011187	-0.005367	0.215426	0.075126	0.082923	-0.045986	0.082941	0.144021	0.040948	0.133340	0.095991	0.015408	0.101589	0.126925	0.099301	0.106328	0.164105
0.137978	0.061976	-0.081671	-0.080837	-0.211188	-0.094546	-0.094604	-0.193869	-0.246888	-0.231032	-0.115002	-0.192653	-0.178960	-0.209436	-0.109052	-0.191511	-0.285130	-0.220648	-0.281575	-0.221570	-0.254666
0.125401	-0.385267	0.068322	0.080382	0.116616	0.231592	0.219465	0.275065	0.212994	0.187845	0.216636	0.249213	0.181036	0.211457	0.135066	0.182341	0.112873	0.261851	0.146421	0.158585	0.146383
0.210954	0.664441	0.354004	0.017026	-0.156794	-0.199398	-0.221464	-0.180892	-0.306898	-0.457919	-0.318712	-0.210727	-0.262024	-0.232604	-0.272911	-0.351502	-0.337292	-0.190665	-0.245616	-0.256919	-0.254641
0.719900	0.227556	0.420281	0.477075	0.638360	0.563147	0.559165	0.284078	0.472811	0.351935	0.429931	0.295413	0.343925	0.319476	0.369823	0.320352	0.288775	0.234792	0.326201	0.237033	0.272181
0.612486	0.138853	0.179834	0.102961	0.159286	0.192179	0.183069	0.216684	0.126693	0.129468	0.147793	0.118905	0.192574	0.171029	0.008683	0.130867	0.113415	0.208505	0.117920	0.048820	0.112959
0.297276	0.234417	0.205560	0.092595	0.057176	-0.017269	-0.058199	-0.095604	-0.159576	-0.175706	0.009378	-0.113310	-0.124584	-0.190985	0.005234	-0.106137	-0.024990	-0.211313	-0.169263	-0.166108	-0.158320
0.374370	0.201637	0.252563	0.086722	0.188148	0.217810	0.101921	0.053561	0.047419	0.012322	0.102418	0.062805	0.021509	0.066906	0.137391	0.076868	0.040189	0.047485	-0.054146	0.067682	0.065662
0.436636	0.379832	0.301913	0.275877	0.351244	0.216193	0.176085	0.090735	0.160615	0.177441	-0.007200	0.229846	0.120524	0.068005	0.106728	-0.018857	0.174430	0.218523	0.064112	0.163974	0.093881
0.690258	0.329649	0.160884	0.227763	0.240092	0.222026	0.197066	0.169574	0.100561	0.050467	0.101823	0.017942	0.128626	0.107952	0.172472	0.213854	0.134221	0.179441	0.061781	0.094871	0.217714
-0.015651	0.174548	0.229617	0.120079	0.074237	-0.021749	0.115276	0.079348	0.030299	0.161185	0.042086	-0.032341	-0.114136	-0.117971	0.055963	0.298563	0.432943	0.250280	0.536166	0.560160	0.436315
-0.049517	0.268945	0.017306	0.001280	-0.029277	0.065438	-0.098463	0.006067	-0.102881	-0.009263	0.012677	-0.083608	-0.022046	-0.067456	-0.062878	-0.114548	-0.080119	-0.070804	0.042204	0.005404	-0.111616
0.612451	0.392689	0.380673	0.187777	0.294307	0.213021	0.193069	0.140662	0.154580	0.095467	0.148747	0.148851	0.152552	0.118038	0.122603	0.113953	0.059390	0.116552	0.127895	0.127949	0.167784
0.291209	-0.025663	-0.047418	0.010365	-0.134035	0.023661	-0.072144	-0.193570	-0.240663	-0.215829	-0.119648	-0.133398	-0.143694	-0.106348	-0.114718	-0.086426	-0.188016	-0.091581	-0.093508	-0.088594	0.031244
0.371446	0.364440	0.252608	0.131734	0.154182	0.259749	0.175807	0.059554	0.032559	-0.014577	0.144373	0.139770	0.146320	0.065949	-0.009510	0.012785	0.097105	0.027504	0.018858	0.018893	0.025708
0.074743	0.279435	0.185719	0.190492	0.079175	0.071924	0.004978	-0.042380	0.132341	-0.032744	0.029177	0.035671	0.043366	0.044840	0.039449	-0.029139	-0.070760	0.030487	0.033724	0.042769	0.040576
0.650464	0.346835	0.038267	0.194105	0.149354	-0.003659	0.068346	0.126769	0.078766	0.024658	-0.020801	-0.044927	0.017759	-0.033734	0.039760	-0.058712	0.148475	-0.025061	-0.065860	-0.043680	0.075107
0.132139	0.336824	0.303921	0.258886	0.273351	0.177262	0.201205	0.081793	0.207677	0.102568	0.164351	0.091972	0.202678	0.090182	0.253537	0.190108	0.139417	0.221547	0.235830	0.092030	0.211781
-0.210786	0.108356	0.175302	0.132719	0.198676	0.182849	0.209876	0.122053	0.125926	0.040019	0.058493	-0.000550	-0.009576	0.011534	0.024731	0.345103	0.467406	0.434713	0.588763	0.678594	0.512899
0.190045	0.236222	0.080416	0.103325	0.143684	0.011546	-0.121352	-0.121709	-0.019942	-0.069155	-0.069930	-0.129545	-0.070932	-0.042493	-0.041827	-0.120450	-0.004184	-0.087716	-0.227501	0.006442	-0.094689
0.079418	0.268068	0.106377	0.186288	0.117640	0.157511	0.151510	0.058257	0.015159	0.080871	0.194599	0.063312	0.160946	0.199434	0.164927	0.085455	0.137728	0.119980	0.130238	0.062321	0.136164
0.691400	0.265948	0.193938	0.080009	0.240360	0.090214	0.256049	0.118792	0.105696	0.109702	0.182978	0.043020	0.032817	0.040336	0.018804	0.073076	-0.002348	0.000854	-0.029867	0.039098	0.025090
0.245407	0.417307	0.198691	0.219490	0.133090	0.149758	0.095774	0.038401	-0.021530	-0.050680	-0.054613	-0.034225	0.062354	-0.049194	-0.073536	0.021653	0.000107	-0.014512	-0.087269	-0.012082	-0.028319
0.336670	0.270637	0.283752	0.166727	0.117390	0.187890	0.090034	0.067491	-0.035413	-0.007530	0.015607	0.084893	-0.034214	-0.128845	0.049522	0.158838	-0.014636	-0.043285	0.067894	-0.030012	0.026854
0.207680	0.309608	0.183697	0.011907	0.127280	-0.026870	0.027138	0.009750	-0.107422	-0.088512	-0.162344	-0.032205	-0.114311	0.071776	0.072512	-0.018961	0.010258	-0.017311	-0.051104	-0.016986	0.067756
0.276472	0.362352	0.149712	0.255495	0.186923	0.113753	0.104757	-0.023454	0.125207	0.079135	0.025274	0.057583	0.010278	0.097675	0.102219	-0.042171	0.105068	0.009400	0.072599	-0.017196	0.027500
0.453066	0.377204	0.347444	0.415081	0.282796	0.211562	0.262344	0.201168	0.258905	0.154988	0.112135	0.153356	0.070294	0.173457	0.140054	0.263332	0.079940	0.145035	0.072466	0.084488	0.001521
0.715522	0.473731	0.107405	0.258058	0.029686	0.094335	-0.058491	-0.045830	0.038979	0.044655	-0.055558	0.004265	0.047830	0.051289	-0.016030	-0.100583	0.022764	-0.076866	-0.086647	-0.032421	-0.031815
0.574144	0.273253	0.393280	0.185332	0.117118	0.084801	0.110667	-0.008529	0.071191	-0.017880	0.129350	0.054439	0.058263	0.155603	0.077247	0.108535	-0.010032	0.146145	0.160390	0.104476	0.061363
0.363444	0.279522	0.263653	0.053825	0.017463	0.054025	0.020985	-0.110307	-0.014447	-0.022590	-0.047309	0.026811	-0.040337	-0.098944	-0.091385	0.035814	-0.023648	-0.035299	-0.124977	-0.071967	-0.085217
0.085522	0.230448	0.319339	0.095281	0.194042	0.018672	-0.063335	-0.082590	-0.031672	0.033969	0.013053	-0.018479	0.017086	-0.054228	-0.158668	-0.184333	-0.225689	-0.124509	-0.025422	-0.122266	-0.189385
0.170961	0.225921	0.049028	-0.103929	0.044540	-0.082625	-0.164547	0.006888	0.004793	-0.087392	-0.161070	-0.101879	-0.100006	-0.104734	-0.072155	-0.010802	-0.253165	-0.140875	-0.118794	-0.140634	-0.120747
0.967047	0.486571	0.530715	0.380669	0.271478	0.285018	0.218965	0.277537	0.210593	0.284303	0.201048	0.134936	0.222500	0.131077	0.163604	0.132974	0.145492	0.186482	0.078929	0.170000	0.090996
0.463232	0.068568	0.183565	0.037610	0.004245	-0.020161	-0.157951	-0.127284	-0.164504	-0.109833	-0.144264	-0.149239	-0.095629	0.058650	0.009429	-0.160041	-0.102808	-0.144342	-0.085345	-0.004397	-0.048423
0.370331	0.284405	0.305570	0.114650	0.007413	0.061934	0.090876	-0.046432	-0.101557	-0.117527	-0.100351	-0.019237	-0.136419	-0.058140	0.001487	-0.041118	-0.035833	-0.016420	-0.129121	-0.005131	-0.022318
-0.070862	0.281954	0.218918	0.072983	0.250387	0.210028	0.177150	-0.011022	0.058800	0.160584	-0.146443	0.064131	0.078749	0.083975	-0.032073	0.039071	-0.047240	-0.078055	-0.066797	0.099066	0.034963
0.220929	0.261836	0.165106	0.268732	0.173349	0.137058	0.078095	0.064785	0.135725	-0.001414	-0.002357	-0.046892	0.141672	0.028114	0.081619	0.086077	-0.041469	-0.060134	0.076887	-0.034882	-0.057930
0.251252	0.376163	0.229474	0.141308	0.056090	0.003517	0.013586	-0.093578	-0.036696	-0.152768	-0.069700	-0.085428	-0.010733	-0.052314	-0.076711	-0.030406	-0.151951	-0.293342	-0.128387	-0.082161	-0.190396
-0.585292	-0.135742	-0.090768	-0.163799	-0.104327	-0.143493	-0.311261	-0.310744	-0.335860	-0.235267	-0.340523	-0.239678	-0.216932	-0.178715	-0.191962	-0.178630	-0.307135	-0.193698	-0.251675	-0.190821	-0.105955
0.273700	0.344580	0.119976	0.239615	0.146185	0.113026	0.120996	0.072703	0.127420	0.043438	0.035512	0.021869	-0.026308	0.099934	0.031608	0.084882	-0.041570	0.030629	0.046840	0.050969	0.031843
0.297307	0.230421	0.161733	0.121527	-0.042668	-0.015111	-0.155045	-0.022435	-0.051389	-0.109768	-0.113399	-0.125196	0.070353	-0.049150	-0.175322	-0.074249	-0.163685	-0.151273	-0.238106	-0.002176	-0.201104
0.120168	0.288008	0.244122	0.201922	0.210552	0.082397	0.107360	-0.023968	-0.064120	-0.030195	-0.045253	0.002165	-0.064013	0.025235	0.100808	0.034309	-0.079299	0.063903	0.054120	0.012258	0.075010
