#lambda/nm	C1
208.295	573.4
208.67	508.6
209.045	470.8
209.419	462.6
209.794	587.2
210.169	576.4
210.544	661.6
210.919	588.8
211.295	573.8
211.67	587.4
212.045	584.2
212.421	572.4
212.796	595.4
213.172	586.6
213.547	574.2
213.923	584
214.299	583.8
214.675	587
215.051	590.4
215.427	591.4
215.803	599.6
216.179	593.6
216.555	577.6
216.932	588.2
217.308	580.4
217.684	581.2
218.061	590.4
218.438	587.2
218.814	579
219.191	588.8
219.568	571.8
219.945	580
220.322	584.6
220.699	593
221.076	591.8
221.453	583.4
221.83	570.6
222.208	576.4
222.585	570.8
222.962	579.8
223.34	583.6
223.717	582.8
224.095	580.2
224.473	572.2
224.851	567.8
225.229	576.4
225.607	593.8
225.985	565.2
226.363	583.4
226.741	577.2
227.119	581.4
227.497	582.4
227.876	568.2
228.254	584.2
228.633	586.8
229.011	587.2
229.39	586.4
229.769	577.8
230.148	586
230.527	590.6
230.905	580
231.284	583.8
231.664	580.8
232.043	587.2
232.422	586.2
232.801	577
233.181	580
233.56	582.2
233.94	573.4
234.319	574.2
234.699	574.6
235.079	607.8
235.458	599.6
235.838	587.2
236.218	572.2
236.598	563.8
236.978	567.6
237.358	571.6
237.738	572.8
238.119	581.2
238.499	572
238.88	579.8
239.26	584.8
239.641	577.8
240.021	575.4
240.402	569.4
240.783	578
241.163	573
241.544	580.4
241.925	576
242.306	588.6
242.687	586.6
243.069	579
243.45	578.8
243.831	576.8
244.212	579.8
244.594	605
244.975	590.6
245.357	586.4
245.739	577
246.12	578.2
246.502	592.2
246.884	573.2
247.266	583.4
247.648	581.2
248.03	594.2
248.412	587.2
248.794	585.2
249.176	577.6
249.559	584.2
249.941	589.4
250.323	575.4
250.706	570.4
251.089	576.4
251.471	581.6
251.854	575.4
252.237	578.6
252.62	586.4
253.002	576.4
253.385	587.4
253.769	592.2
254.152	583.6
254.535	586.6
254.918	576.8
255.301	577.6
255.685	576.8
256.068	571.6
256.452	592
256.835	587.6
257.219	593.6
257.603	592.2
257.986	571.2
258.37	589.2
258.754	573.4
259.138	584.4
259.522	584.6
259.906	575.2
260.29	582.2
260.675	570
261.059	580.6
261.443	575.2
261.828	586.8
262.212	574.8
262.597	576.4
262.981	577.8
263.366	593.6
263.751	579.2
264.136	574.4
264.521	584.8
264.906	574.6
265.291	581.6
265.676	581.8
266.061	575.4
266.446	586.2
266.831	580.6
267.217	601.6
267.602	582
267.987	584.6
268.373	580
268.759	581
269.144	579.6
269.53	587.4
269.916	579.2
270.302	571
270.688	583.2
271.074	584.4
271.46	585
271.846	600.6
272.232	579.4
272.618	577
273.004	574
273.391	589.8
273.777	586.8
274.164	583.8
274.55	583.6
274.937	584.6
275.324	579.2
275.71	588.6
276.097	578.6
276.484	576.4
276.871	574.6
277.258	584.4
277.645	576
278.032	571.6
278.419	579.4
278.807	579.6
279.194	570.2
279.581	566.6
279.969	573.4
280.356	583.6
280.744	577.2
281.131	599
281.519	586.2
281.907	575.6
282.295	581.4
282.682	588.6
283.07	581.2
283.458	585.6
283.846	588
284.235	586.2
284.623	585.8
285.011	573.6
285.399	586.6
285.788	584.4
286.176	570.8
286.565	590
286.953	577.4
287.342	577.8
287.731	575
288.119	577
288.508	578.2
288.897	578.6
289.286	570.4
289.675	576.8
290.064	586.6
290.453	574
290.821	578.6
291.21	586.4
291.599	571.2
291.989	580.2
292.378	586.4
292.768	591
293.157	585.4
293.547	584.8
293.936	581.2
294.326	575.2
294.716	581.8
295.106	571.4
295.496	584.8
295.886	588.8
296.276	582.4
296.666	574.8
297.056	576
297.446	570.4
297.836	596.4
298.227	580.8
298.617	580
299.008	590.6
299.398	576.8
299.789	576.6
300.179	587.4
300.57	588.8
300.961	578.2
301.352	579.8
301.742	584
302.133	580.4
302.524	575.4
302.915	585
303.307	572
303.698	594.2
304.089	588
304.48	579.4
304.872	581.6
305.263	579.6
305.655	579.2
306.046	584.8
306.438	582.4
306.829	583
307.221	587.2
307.613	581.2
308.005	591.4
308.397	591.6
308.789	596.4
309.181	596.8
309.573	589.8
309.965	592
310.357	584
310.749	587.4
311.142	571.6
311.534	575
311.926	591.8
312.319	582
312.711	574.8
313.104	584.2
313.497	582.4
313.889	611.8
314.282	588.4
314.675	598.6
315.068	585.4
315.461	589.2
315.854	600.2
316.247	585
316.64	581
317.033	583.2
317.405	587
317.798	584.2
318.192	585.4
318.585	588.8
318.979	576.8
319.372	580.6
319.766	580.8
320.16	580.2
320.553	598.8
320.947	604.8
321.341	576.8
321.735	578.2
322.129	581.4
322.523	601.8
322.917	578.4
323.311	584
323.705	572.8
324.099	577.4
324.494	595
324.888	592.2
325.282	582.4
325.677	589.4
326.071	581.2
326.466	592
326.861	583.2
327.255	578.6
327.65	580.8
328.045	592.8
328.44	585.4
328.835	579.2
329.23	568
329.625	595.6
330.02	573.8
330.415	594.2
330.81	573.2
