#lambda/nm	C1
208.295	543.8
208.67	486.2
209.045	449
209.419	454
209.794	616.2
210.169	595.2
210.544	702
210.919	611
211.295	586.2
211.67	605
212.045	603.4
212.421	596.8
212.796	641.2
213.172	591
213.547	596.6
213.923	600.8
214.299	590.2
214.675	602.2
215.051	605
215.427	599.4
215.803	614.6
216.179	603.8
216.555	593.4
216.932	611.4
217.308	605.4
217.684	593.2
218.061	607.6
218.438	601
218.814	600.4
219.191	607.2
219.568	596.2
219.945	596.4
220.322	602.4
220.699	605.4
221.076	613.8
221.453	601.6
221.83	605.4
222.208	595.2
222.585	594.4
222.962	605.8
223.34	604.4
223.717	607.6
224.095	593.4
224.473	598.6
224.851	601
225.229	596.4
225.607	613
225.985	596.4
226.363	598.4
226.741	599.4
227.119	599.2
227.497	609.2
227.876	579.6
228.254	601.6
228.633	611.6
229.011	603.8
229.39	606.2
229.769	595.6
230.148	610.8
230.527	617.2
230.905	599.6
231.284	614.2
231.664	595
232.043	613
232.422	609.8
232.801	599
233.181	599.4
233.56	594
233.94	602.6
234.319	587.6
234.699	596.6
235.079	643.8
235.458	642
235.838	607.2
236.218	594
236.598	595.2
236.978	585.8
237.358	592.2
237.738	593.4
238.119	604.2
238.499	593.4
238.88	605.4
239.26	608.2
239.641	592.8
240.021	598.4
240.402	600.4
240.783	589.4
241.163	603.6
241.544	600.4
241.925	601.4
242.306	614.4
242.687	609
243.069	602.2
243.45	612
243.831	591
244.212	590.4
244.594	635.2
244.975	607.6
245.357	601.8
245.739	590.8
246.12	598
246.502	604.6
246.884	603.6
247.266	600.4
247.648	605.6
248.03	619.6
248.412	610.4
248.794	599
249.176	606.8
249.559	609.8
249.941	593.6
250.323	589.2
250.706	596.2
251.089	603
251.471	607.6
251.854	605.4
252.237	606
252.62	600
253.002	605.4
253.385	600.6
253.769	614.4
254.152	607.2
254.535	609.6
254.918	596
255.301	599.2
255.685	598.4
256.068	591.6
256.452	629.8
256.835	610.6
257.219	603.4
257.603	615.8
257.986	590.4
258.37	608.4
258.754	589.2
259.138	608.6
259.522	608.6
259.906	601.4
260.29	604.6
260.675	597.8
261.059	599.4
261.443	591.6
261.828	609.2
262.212	599.8
262.597	582.4
262.981	597.8
263.366	595
263.751	601.8
264.136	597
264.521	594.8
264.906	595.6
265.291	609.8
265.676	598
266.061	602.6
266.446	613.4
266.831	601.6
267.217	618.2
267.602	599.4
267.987	603.8
268.373	605.2
268.759	618.4
269.144	603.4
269.53	604
269.916	595.8
270.302	596.2
270.688	604.6
271.074	606.6
271.46	613
271.846	630
272.232	601.4
272.618	603.8
273.004	604.8
273.391	614.2
273.777	612.6
274.164	605
274.55	604.8
274.937	595.8
275.324	595.4
275.71	609.8
276.097	606.8
276.484	597.2
276.871	601.8
277.258	596.6
277.645	587.8
