#lambda/nm	C1
208.295	568.8
208.67	501.6
209.045	459.8
209.419	458.8
209.794	593.2
210.169	573.4
210.544	663.8
210.919	593.6
211.295	588.2
211.67	591.6
212.045	586
212.421	586.2
212.796	620.4
213.172	574.2
213.547	577.6
213.923	578.8
214.299	580
214.675	591.6
215.051	586.2
215.427	589.6
215.803	606.8
216.179	590.4
216.555	582
216.932	586.4
217.308	582.4
217.684	585.6
218.061	584.6
218.438	588.4
218.814	577
219.191	594
219.568	587.4
219.945	586.4
220.322	587.4
220.699	590.6
221.076	584.4
221.453	591.4
221.83	577.8
222.208	574.6
222.585	581
222.962	582
223.34	584
223.717	583.8
224.095	570.6
224.473	586.2
224.851	583.6
225.229	577.2
225.607	591.4
225.985	581
226.363	585.4
226.741	581.8
227.119	582.2
227.497	591
227.876	576.2
228.254	590
228.633	584.2
229.011	583.2
229.39	593.2
229.769	584.8
230.148	584.2
230.527	596.8
230.905	584.6
231.284	583.2
231.664	578
232.043	598.4
232.422	585
232.801	581.4
233.181	591.4
233.56	577
233.94	583.8
234.319	571.6
234.699	572.8
235.079	614.2
235.458	615.4
235.838	592.6
236.218	574.8
236.598	574.4
236.978	580.6
237.358	582.4
237.738	578.2
238.119	585.4
238.499	580
238.88	582.2
239.26	594.6
239.641	573.6
240.021	566.2
240.402	583
240.783	582.2
241.163	586.2
241.544	579.4
241.925	582.6
242.306	595
242.687	584.8
243.069	580.8
243.45	589
243.831	576.4
244.212	582
244.594	608.2
244.975	589.4
245.357	585.4
245.739	579.2
246.12	585.6
246.502	585.6
246.884	574
247.266	572.2
247.648	589
248.03	601
248.412	586.8
248.794	586.6
249.176	577.6
249.559	588.6
249.941	581
250.323	580.8
250.706	577.4
251.089	588.6
251.471	583
251.854	581.6
252.237	576.6
252.62	591
253.002	579.4
253.385	579.4
253.769	592
254.152	583
254.535	584.6
254.918	575.6
255.301	582.4
255.685	575.4
256.068	580.6
256.452	597
256.835	578.4
257.219	583.2
257.603	591.8
257.986	569.4
258.37	584.4
258.754	568.6
259.138	585.2
259.522	591.4
259.906	580.4
260.29	589.6
260.675	577.6
261.059	586.2
261.443	580.6
261.828	586.8
262.212	585
262.597	570.4
262.981	577
263.366	579.8
263.751	585.8
264.136	571
264.521	583.4
264.906	571.4
265.291	592.2
265.676	579.2
266.061	588.8
266.446	585.4
266.831	578.6
267.217	596.6
267.602	585.8
267.987	579.6
268.373	580.2
268.759	587.8
269.144	590.4
269.53	584.8
269.916	579.6
270.302	581.8
270.688	588.2
271.074	582.8
271.46	592.6
271.846	615
272.232	583.8
272.618	581.8
273.004	579.6
273.391	587.8
273.777	601.8
274.164	590.8
274.55	594.2
274.937	587
275.324	577.6
275.71	590.8
276.097	585
276.484	580.8
276.871	583
277.258	585.6
277.645	578
278.032	573.4
278.419	584.8
278.807	582.4
279.194	579.4
279.581	581.4
279.969	593.2
280.356	585.8
280.744	584
281.131	599.4
281.519	593
281.907	579.2
282.295	573.8
282.682	588.4
283.07	580.8
283.458	579.4
283.846	590.6
284.235	587.6
284.623	590
285.011	572.2
285.399	589.6
285.788	583
286.176	572
286.565	593.6
286.953	572.6
287.342	578.6
287.731	574.4
288.119	573.8
288.508	579
288.897	585.4
289.286	572.4
289.675	574
290.064	587.6
290.453	579
290.821	581.2
291.21	586.8
291.599	575.2
291.989	586.8
292.378	586.6
292.768	590.4
293.157	583.6
293.547	586.4
293.936	570.6
294.326	581.2
294.716	584
295.106	580.6
295.496	584
295.886	591
296.276	585.8
296.666	571.6
297.056	574.4
297.446	574
297.836	599.2
298.227	580
298.617	585.6
299.008	587.2
299.398	580.2
299.789	576.8
300.179	580
300.57	592.6
300.961	579.2
301.352	580.6
301.742	590.2
302.133	581.6
302.524	569.6
302.915	582
303.307	572.8
303.698	585.6
304.089	585.4
304.48	570.4
304.872	589.6
305.263	580.2
305.655	572.4
306.046	584
306.438	588.8
306.829	576.6
307.221	587.4
307.613	587.4
308.005	586.4
308.397	595.8
308.789	600.2
309.181	604.2
309.573	595.2
309.965	589.2
310.357	577.6
310.749	588.2
311.142	578
311.534	581.8
311.926	589.6
312.319	580.4
312.711	579.8
313.104	589
313.497	580
313.889	613
314.282	595.2
314.675	596.2
315.068	579.8
315.461	589.6
315.854	598.6
316.247	584.4
316.64	579.2
317.033	586.4
317.405	578.8
317.798	588
318.192	583.4
318.585	578.8
318.979	593.4
319.372	575.6
319.766	588.2
320.16	590.6
320.553	593
320.947	596.8
321.341	579.8
321.735	582.2
322.129	571.4
322.523	605.2
322.917	579
323.311	589.4
323.705	585.2
324.099	588.2
324.494	592
324.888	587.2
325.282	577.4
325.677	594.6
326.071	587
326.466	586.6
326.861	585.2
327.255	598.2
327.65	589.4
328.045	592.2
328.44	584.6
328.835	581.4
329.23	568.2
329.625	603
330.02	571.4
330.415	598.4
330.81	585.6
331.206	581.8
331.601	577.8
331.996	582.6
332.37	590.8
332.766	573.8
333.161	605.4
333.557	580
333.953	578.4
334.348	826.4
334.744	584.4
335.14	577.4
335.536	585.8
335.932	583.4
336.328	585.4
336.724	588.2
337.12	580
337.516	582.4
337.913	578
338.309	598.8
338.705	572
339.102	594
339.498	579.2
339.895	587.6
340.291	577.4
340.688	588.4
341.085	569
341.481	570.6
341.878	583.8
342.275	599.2
342.672	578.6
343.069	577.4
343.466	572.2
343.842	584.8
344.239	581.2
344.636	584.8
345.033	578.6
345.431	577.6
345.828	585.8
346.225	574.8
346.623	604
347.02	575.6
347.418	589
347.816	599.2
348.213	573.4
348.611	587.8
349.009	578
349.407	592
349.805	574.8
350.203	569
350.601	583.6
350.999	578.8
351.397	633.2
351.795	573
352.193	586.2
352.57	583.4
352.969	581.2
353.367	578.2
353.766	568
354.164	574
354.563	585.4
354.961	578
355.36	576.6
355.759	579.6
356.158	579
356.557	571
356.956	578.2
357.355	569
357.754	576
358.153	577.2
358.552	597
358.951	571.4
359.35	586.6
359.75	579.8
360.149	577.2
360.527	561.2
360.926	570.2
361.326	575.8
361.726	577
362.125	573.8
362.525	582.2
362.925	570.8
363.325	570.8
363.724	575
364.124	566.8
364.524	570
364.924	568.4
365.324	582.4
365.725	567.2
366.125	577.4
366.525	570.6
366.904	570.8
367.304	562.8
367.705	595
368.105	587.2
368.506	579.8
368.906	584.2
369.307	580.8
369.708	577.6
370.108	567.8
370.509	584.4
370.91	571.2
371.311	578
371.712	590.4
372.113	575.6
372.514	568
372.894	564.6
373.295	573.2
373.696	581.4
374.097	582.2
374.499	591.8
374.9	571.4
375.301	571.6
375.703	583.6
376.105	579.8
376.506	580.4
376.908	581.8
377.309	576.6
377.711	579.4
378.113	570.8
378.493	571.6
378.895	571
379.297	589
379.699	563.6
380.102	572
380.504	573.4
380.906	569.2
381.308	591.6
381.71	573.2
382.113	578.8
382.515	570.8
382.918	576.6
383.299	571
383.701	577.8
384.104	577.2
384.507	562.4
384.909	573.6
385.312	560.8
385.715	566.2
386.118	574.8
386.521	562.4
386.924	583.2
387.327	573.4
387.709	570.2
388.112	554.8
388.515	560.8
388.918	570.2
389.322	574.6
389.725	572
390.129	585.2
390.532	573.8
390.936	568.6
391.339	567.4
391.743	572
392.125	570.2
392.529	581.8
392.933	585.4
393.337	572.6
393.74	570.2
394.144	574.4
394.548	577
394.953	565.4
395.357	570.4
395.761	575.6
396.144	580.6
396.548	575.6
396.952	570.6
397.357	569.8
397.761	569.4
398.166	573.8
398.57	571.6
398.975	563.6
399.379	575.4
399.763	612.2
400.168	578
400.572	571.4
400.977	568.6
401.382	588.6
401.787	582.6
402.192	585.2
402.597	584.8
403.002	569.4
403.386	581.8
403.791	590
404.197	563.8
404.602	579
405.007	567.2
405.413	574
405.818	572.8
406.224	572.2
406.608	571
407.014	566.8
407.42	588
407.825	567.6
408.231	579
408.637	578.2
409.043	581.6
409.449	573.6
409.834	573.4
410.24	570.2
410.646	580.8
411.052	570.4
411.458	578
411.865	589.8
412.271	578.4
412.677	577
413.062	577
413.469	566.2
413.875	596
414.282	587
414.689	582.8
415.095	575.6
415.502	569.4
415.888	574.4
416.294	564
416.701	607.6
417.108	570.8
417.515	582
417.923	582.2
418.33	595
418.715	578
419.123	575.2
419.53	576.4
419.937	573
420.345	583
420.752	572
421.16	588.6
421.546	582.8
421.953	579
422.361	570
422.769	576
423.177	564.4
423.585	596
423.992	589.6
424.379	578.6
424.787	582.6
425.195	592.4
425.603	579
426.011	584.4
426.419	583.2
426.806	576.6
427.214	570
427.623	588.8
428.031	589.8
428.44	573.8
428.848	586.4
429.235	587
429.644	580.4
430.053	583.2
430.461	598.4
430.87	606.8
431.279	589.2
431.666	591.2
432.075	591
432.484	605
432.893	589.4
433.302	613.4
433.711	644.6
434.099	615.8
434.508	613.8
434.918	606.4
435.327	632.6
435.737	629.2
436.125	627.6
436.534	637.8
436.944	629
437.353	647.4
437.763	655.6
438.173	657.6
438.561	660.8
438.971	648
439.381	666.4
439.791	685.2
440.201	667.4
440.589	670.4
440.999	684.4
441.409	689.2
441.819	684.8
442.23	705.8
442.619	710.6
443.029	700.4
443.439	703.8
443.85	714
444.26	724.8
444.649	726.4
445.06	711
445.471	710.8
445.881	724.6
446.292	734.6
446.682	742.6
447.092	716.6
447.503	767.6
447.914	733.2
448.325	737
448.715	735.6
449.126	732.8
449.537	730.4
449.948	740.8
450.338	748.4
450.75	749.2
451.161	744.4
451.572	744.8
451.984	745.4
452.374	731.6
452.786	743.6
453.197	748.8
453.609	748.2
453.999	736.6
454.411	736.4
