#lambda/nm	C1
208.295	535.8
208.67	477.4
209.045	445.8
209.419	448
209.794	602.6
210.169	592.6
210.544	706.8
210.919	611
211.295	593.8
211.67	605.4
212.045	600.6
212.421	604.4
212.796	638.4
213.172	609.8
213.547	603.6
213.923	604.8
214.299	603.2
214.675	619
215.051	613.4
215.427	620.6
215.803	626.2
216.179	614.8
216.555	600.2
216.932	615.6
217.308	602.6
217.684	599.6
218.061	619.6
218.438	616
218.814	604.4
219.191	613
219.568	595.2
219.945	598.4
220.322	610.4
220.699	609.6
221.076	615.4
221.453	603.8
221.83	599.6
222.208	604.2
222.585	604.2
222.962	605.2
223.34	611
223.717	613.6
224.095	602
224.473	606
224.851	600.8
225.229	599.6
225.607	620.8
225.985	600.8
226.363	602.6
226.741	611.4
227.119	610.4
227.497	619.2
227.876	595.2
228.254	612
228.633	617
229.011	604.4
229.39	608.8
229.769	608.8
230.148	613.6
230.527	616.2
230.905	606.8
231.284	614.8
231.664	602
232.043	623.6
232.422	605
232.801	607.6
233.181	613.2
233.56	601.6
233.94	609.2
234.319	596.2
234.699	608.6
235.079	638.4
235.458	639
235.838	623.6
236.218	596.6
236.598	594.4
236.978	605
237.358	601.2
237.738	603.8
238.119	612
238.499	598.4
238.88	610.4
239.26	622.4
239.641	597.4
240.021	609.6
240.402	604.8
240.783	609.4
241.163	610.2
241.544	611
241.925	612.2
242.306	621.6
242.687	618.2
243.069	615.4
243.45	618.6
243.831	601.8
244.212	608
244.594	642.8
244.975	621.4
245.357	610.2
245.739	601.2
246.12	604.2
246.502	615.6
246.884	603.8
247.266	609.4
247.648	615.6
248.03	626.2
248.412	610
248.794	620.6
249.176	600.6
249.559	615.2
249.941	593.6
250.323	597.2
250.706	603.6
251.089	607.8
251.471	607.6
251.854	605.2
252.237	598.6
252.62	611.8
253.002	609.2
253.385	596.4
253.769	622.4
254.152	612
254.535	615.2
254.918	601.8
255.301	609.2
255.685	604.2
256.068	600.8
256.452	628
256.835	609.6
257.219	607
257.603	616.4
257.986	594.8
258.37	615.8
258.754	588.6
259.138	604.6
259.522	618.4
259.906	608.6
260.29	616.2
260.675	607.8
261.059	605.4
261.443	595.2
261.828	612.4
262.212	614.4
262.597	598
262.981	601.4
263.366	616
263.751	615.8
264.136	599.6
264.521	607.4
264.906	597
265.291	609.2
265.676	611.6
266.061	623.6
266.446	615
266.831	605.8
267.217	619.4
267.602	606.2
267.987	612.8
268.373	610.8
268.759	616.4
269.144	608.4
269.53	606.4
269.916	601.2
270.302	588.2
270.688	608.6
271.074	606.8
271.46	614.8
271.846	622.6
272.232	607.6
272.618	588
273.004	604.2
273.391	610.8
273.777	610.8
274.164	603.6
274.55	618.2
274.937	607.4
275.324	605.2
275.71	610.2
276.097	609.8
276.484	601.8
276.871	614.6
277.258	610.6
277.645	600.6
278.032	607.2
278.419	603
278.807	614.8
279.194	595.2
279.581	605.6
279.969	609
280.356	605.6
280.744	611.4
281.131	628.6
281.519	618
281.907	597.6
282.295	604
282.682	616.8
283.07	613.6
283.458	620.6
283.846	619
284.235	618.4
284.623	618.6
285.011	604.2
285.399	609
285.788	612.4
286.176	600.6
286.565	613.8
286.953	599.4
287.342	600.6
287.731	599.8
288.119	600.8
288.508	610.4
288.897	608
289.286	596.8
289.675	608
290.064	610.2
290.453	608.8
290.821	601.2
291.21	628
291.599	602
291.989	606.8
292.378	609.2
292.768	618
293.157	612
293.547	607.4
293.936	606.2
294.326	598.4
294.716	601.2
295.106	603.8
295.496	617
295.886	611.2
296.276	603.8
296.666	606
297.056	597.2
297.446	597.6
297.836	613.8
298.227	592.4
298.617	597.6
299.008	609.2
299.398	604.8
299.789	599.2
300.179	608
300.57	623.6
300.961	606.2
