#lambda/nm	C1
208.295	564
208.67	492.6
209.045	460.8
209.419	453.8
209.794	593.8
210.169	573.2
210.544	671.8
210.919	591.2
211.295	569.4
211.67	588.4
212.045	586.4
212.421	589.8
212.796	611.4
213.172	585.2
213.547	582.2
213.923	590.8
214.299	579
214.675	592.4
215.051	591.4
215.427	593
215.803	602.4
216.179	596.2
216.555	587.2
216.932	586.8
217.308	585
217.684	589.2
218.061	589.8
218.438	597.6
218.814	580.6
219.191	595.6
219.568	580.8
219.945	581.8
220.322	592
220.699	593.6
221.076	589.4
221.453	587.6
221.83	587.2
222.208	582.4
222.585	582.6
222.962	589
223.34	584
223.717	580.6
224.095	572.6
224.473	582.4
224.851	581.4
225.229	577.8
225.607	594.6
225.985	581.2
226.363	588.6
226.741	590
227.119	580
227.497	590
227.876	579.2
228.254	595.6
228.633	590.8
229.011	588.2
229.39	589.2
229.769	582.6
230.148	588
230.527	604.8
230.905	588.8
231.284	586.6
231.664	575.6
232.043	601
232.422	597
232.801	581.6
233.181	584.6
233.56	585.2
233.94	584
234.319	580.4
234.699	581.4
235.079	621.6
235.458	614.8
235.838	595.8
236.218	571.8
236.598	580.8
236.978	586.6
237.358	578.8
237.738	580.4
238.119	590.2
238.499	579.2
238.88	578.6
239.26	592.6
239.641	569.6
240.021	584.6
240.402	583
240.783	580.8
241.163	577.4
241.544	591.8
241.925	581.6
242.306	593.2
242.687	586.6
243.069	588
243.45	592
243.831	580.6
244.212	582.4
244.594	611.6
244.975	590.8
245.357	589
245.739	584
246.12	585.8
246.502	603.6
246.884	581.2
247.266	586.8
247.648	587.4
248.03	600.8
248.412	582
248.794	587
249.176	576.2
249.559	591.8
249.941	577.2
250.323	581.4
250.706	583.4
251.089	587
251.471	589
251.854	588.4
252.237	581.4
252.62	595.2
253.002	582.4
253.385	583.4
253.769	596.2
254.152	588
254.535	592.2
254.918	573.8
255.301	583.8
255.685	583.6
256.068	578.6
256.452	606
256.835	595.8
257.219	594.8
257.603	601.2
257.986	575.2
258.37	596
258.754	575.2
259.138	589.6
259.522	592.2
259.906	581.6
260.29	587
260.675	579.4
261.059	589
261.443	572
261.828	588.2
262.212	586.6
262.597	574.8
262.981	570
263.366	586.8
