#lambda/nm	C1
208.295	572.4
208.67	502.2
209.045	465.2
209.419	462.6
209.794	593.4
210.169	577
210.544	667.4
210.919	586.4
211.295	573
211.67	575.8
212.045	578
212.421	574.8
212.796	609
213.172	579
213.547	573.8
213.923	577.2
214.299	573.4
214.675	587.6
215.051	590.6
215.427	594.8
215.803	595
216.179	583.2
216.555	581.2
216.932	591.2
217.308	579.2
217.684	583.8
218.061	585.4
218.438	589.6
218.814	581.6
219.191	588.4
219.568	576.8
219.945	584.4
220.322	588.6
220.699	588.6
221.076	582.6
221.453	584
221.83	574.4
222.208	576.4
222.585	573.4
222.962	578
223.34	585.4
223.717	578.2
224.095	575.4
224.473	572.8
224.851	574
225.229	578.8
225.607	590.6
225.985	577
226.363	587.2
226.741	585.2
227.119	574.2
227.497	585.4
227.876	574
228.254	586.6
228.633	587.6
229.011	581.4
229.39	584.6
229.769	583.8
230.148	586
230.527	597.8
230.905	580
231.284	582.6
231.664	579.2
232.043	581.6
232.422	579.6
232.801	571.4
233.181	582.4
233.56	570.2
233.94	575
234.319	569.4
234.699	572.6
235.079	611
235.458	607
235.838	585.8
236.218	571.8
236.598	572.8
236.978	569.4
237.358	571.4
237.738	578.6
238.119	578.2
238.499	571.8
238.88	583.4
239.26	593.8
239.641	570.8
240.021	574.2
240.402	573.8
240.783	577.4
241.163	569.2
241.544	580.6
241.925	587.6
242.306	590.6
242.687	580
243.069	577.6
243.45	590.8
243.831	570.8
244.212	580.8
244.594	604.2
244.975	581.4
245.357	585.4
245.739	567.4
246.12	580.6
246.502	588
246.884	579.6
247.266	572.8
247.648	580.2
248.03	595.6
248.412	579.2
248.794	580.2
249.176	576.4
249.559	583.4
249.941	570.6
250.323	568.6
250.706	580.4
251.089	580.4
251.471	583.6
251.854	579
252.237	580.8
252.62	587.8
253.002	583
253.385	579.4
253.769	589.6
254.152	582.2
254.535	585.6
254.918	582
255.301	583.8
255.685	579.4
256.068	572.2
256.452	600.6
256.835	588.2
257.219	590.6
257.603	595
257.986	573.6
258.37	582.8
258.754	569
259.138	579.6
259.522	589.6
259.906	580.6
260.29	580.4
260.675	579.6
261.059	583
261.443	569.8
261.828	580
262.212	588.4
262.597	574.6
262.981	577.6
263.366	586.8
263.751	577
264.136	566.4
264.521	584.2
264.906	576
265.291	584
265.676	581.2
266.061	586.4
266.446	591.2
266.831	571.4
267.217	589.8
267.602	580
267.987	580.6
268.373	576
268.759	592.2
269.144	587.4
269.53	578.4
269.916	571.2
270.302	575.6
270.688	580.4
271.074	579.4
271.46	587.8
271.846	601.6
272.232	583.2
272.618	579.2
273.004	588.6
273.391	592
273.777	589.4
274.164	588.6
274.55	588.4
274.937	572.8
275.324	573.8
275.71	586.6
276.097	581.6
276.484	581.8
276.871	578.8
277.258	586.4
277.645	564.6
278.032	574.4
278.419	575.4
278.807	578.6
279.194	576.8
279.581	573
279.969	582
280.356	576
280.744	583
281.131	596.6
281.519	581.4
281.907	576.4
282.295	579.2
282.682	583
283.07	582
283.458	586.6
283.846	588.2
284.235	593
284.623	583.8
285.011	579
285.399	579.6
285.788	585.2
286.176	580.4
286.565	584.2
286.953	584.4
287.342	582
287.731	577.6
288.119	575.8
288.508	578.4
288.897	578.4
289.286	572.2
289.675	577
290.064	584.8
290.453	573.4
290.821	577
291.21	590.6
291.599	572.8
291.989	578.4
292.378	590.2
292.768	590.6
293.157	586.2
293.547	580
293.936	581
294.326	574
294.716	580.6
295.106	572.2
295.496	584.6
295.886	587.6
296.276	576.8
296.666	567.2
297.056	574.4
297.446	567.4
297.836	596.8
298.227	575.6
298.617	576.8
299.008	588
299.398	575.2
299.789	568.2
300.179	584.6
300.57	590.6
300.961	575.8
301.352	573.8
301.742	593.2
302.133	579.2
302.524	581
302.915	579.8
303.307	574.6
303.698	584.2
304.089	575.2
304.48	583
304.872	579.4
305.263	576.2
305.655	577.2
306.046	585.4
306.438	581.2
306.829	578.6
307.221	587.6
307.613	585.4
308.005	589.6
308.397	590.4
308.789	602.2
309.181	603.6
309.573	598.6
309.965	585.6
310.357	575.6
310.749	585.2
311.142	577.6
311.534	571.6
311.926	582.6
312.319	581
312.711	575
313.104	586.8
313.497	574.2
313.889	609.4
314.282	590
314.675	598.2
315.068	577.6
315.461	585
315.854	597
316.247	584.6
316.64	580.8
317.033	583.2
317.405	584.6
317.798	572.6
318.192	585.8
318.585	577.8
318.979	581.6
319.372	568.2
319.766	585.4
320.16	591
320.553	587.6
320.947	598.8
321.341	573.2
321.735	578.4
322.129	564.8
322.523	598
322.917	574.4
323.311	583.6
323.705	585.4
324.099	581.4
324.494	589.2
324.888	589.4
325.282	579.6
325.677	588
326.071	581.4
326.466	589.2
326.861	586.6
327.255	585.6
327.65	584.6
328.045	585.8
328.44	580
328.835	581.2
329.23	571.6
329.625	598
330.02	583.6
330.415	597.2
330.81	581.6
331.206	580
331.601	576
331.996	587.4
332.37	593.4
332.766	561.2
333.161	598
333.557	569
333.953	574.2
334.348	846.8
334.744	579.8
335.14	572.4
335.536	577
335.932	580.4
336.328	566.8
336.724	581.6
337.12	580.6
337.516	584
337.913	580.4
338.309	587.6
338.705	575.4
339.102	585.8
339.498	575.4
339.895	582.6
340.291	571.2
340.688	585.6
341.085	575
341.481	579.6
341.878	583.6
342.275	597
342.672	581.4
343.069	575.4
343.466	564.4
343.842	589.4
344.239	575.6
344.636	577.8
345.033	569.8
345.431	572.6
345.828	576.6
346.225	571.4
346.623	598.8
347.02	578.2
347.418	585.4
347.816	587.4
348.213	578.6
348.611	577.8
349.009	574.8
349.407	587.8
349.805	570.4
350.203	565.8
350.601	583.4
350.999	576.6
351.397	609.6
351.795	574.8
352.193	577.6
352.57	581.6
352.969	587
353.367	568.6
353.766	567.6
354.164	576
354.563	580.2
354.961	576.2
355.36	573.8
355.759	568
356.158	575.6
356.557	570.2
356.956	571.6
357.355	570.8
357.754	577
358.153	574.8
358.552	595.4
358.951	582.2
359.35	579.8
359.75	577.6
360.149	569
360.527	564.2
360.926	564.8
361.326	572.4
361.726	571
362.125	575.4
362.525	585.4
362.925	567.8
363.325	568.8
363.724	573.6
364.124	569.8
364.524	570.6
364.924	573.8
365.324	579.4
365.725	569.8
366.125	572.8
366.525	573.8
366.904	562
367.304	559
367.705	585
368.105	585.2
368.506	569.4
368.906	571.6
369.307	574
369.708	575.8
370.108	559
370.509	575.4
370.91	567.4
371.311	576.4
371.712	568.6
372.113	570
372.514	565.4
372.894	567.8
373.295	567.6
373.696	582.4
374.097	572.8
374.499	597.6
374.9	572
375.301	564.4
375.703	574.8
376.105	565.6
376.506	571.2
376.908	576.6
377.309	568.8
377.711	567
378.113	569
378.493	568.4
378.895	569.8
379.297	583
379.699	564.6
380.102	578.2
380.504	576
380.906	568.4
381.308	595.4
381.71	569.4
382.113	576.6
382.515	569.4
382.918	574.4
383.299	578.2
383.701	569.6
384.104	564.2
384.507	571.6
384.909	570.8
385.312	563.8
385.715	562.4
386.118	571.2
386.521	568
386.924	576.4
387.327	566.8
387.709	556
388.112	557.6
388.515	570.6
388.918	568.4
389.322	571.2
389.725	565
390.129	587.6
390.532	582.4
390.936	564.8
391.339	563
391.743	567.4
392.125	565.4
392.529	582.4
392.933	581.4
393.337	569.8
393.74	568.8
394.144	569
394.548	564.8
394.953	565.4
395.357	578.4
395.761	566.8
396.144	572.6
396.548	574.4
396.952	569.2
397.357	571.8
397.761	574.6
398.166	563.8
398.57	573.6
398.975	564.6
399.379	565.8
399.763	607.6
400.168	569.2
400.572	569.2
400.977	572
401.382	587.2
401.787	576.4
402.192	588.8
402.597	579.4
403.002	568.2
403.386	580.6
403.791	582.8
404.197	565
404.602	575
405.007	576.8
405.413	559.8
405.818	579.8
406.224	561.2
406.608	568.6
407.014	564.2
407.42	583
407.825	564.6
408.231	584.6
408.637	577.6
409.043	581.4
409.449	572.2
409.834	569.2
410.24	567.4
410.646	582.2
411.052	587.2
411.458	571
411.865	577.6
412.271	574.2
412.677	578
413.062	574.8
413.469	569.4
413.875	589.8
414.282	580.6
414.689	568
415.095	577.4
415.502	565
415.888	581.4
416.294	561.2
416.701	601.6
417.108	567.8
417.515	579.8
417.923	572.4
418.33	583.6
418.715	577.2
419.123	568.2
419.53	566
419.937	574.6
420.345	582.4
420.752	570.8
421.16	587
421.546	578
421.953	583
422.361	568.4
422.769	576.6
423.177	565.4
423.585	584.4
423.992	585.4
424.379	581.8
424.787	577.2
425.195	589.4
425.603	573.2
426.011	583.4
426.419	594.4
426.806	570.8
427.214	570.8
427.623	585
428.031	590.8
428.44	575.2
428.848	587.8
429.235	588.8
429.644	572.2
430.053	567.2
430.461	589.4
430.87	591.8
431.279	582.2
431.666	562.6
432.075	581.6
432.484	576
432.893	571.4
433.302	584.2
433.711	601
434.099	575.8
434.508	566.2
434.918	569.2
435.327	580.8
435.737	573.8
436.125	575.2
436.534	571.2
436.944	569.2
437.353	573.6
437.763	592.6
438.173	567.6
438.561	580
438.971	561
439.381	566.2
439.791	577.6
440.201	553.8
440.589	572.6
440.999	581.8
441.409	578.8
441.819	571.6
442.23	586
442.619	587.6
443.029	575.4
443.439	583.4
443.85	584.2
444.26	586.6
444.649	584.2
445.06	579.6
445.471	583
445.881	573
446.292	589.4
446.682	597.4
447.092	579.2
447.503	615.4
447.914	586.4
448.325	584.6
448.715	584.8
449.126	579
449.537	582.6
449.948	579.6
450.338	572.2
450.75	583.8
451.161	588.6
451.572	578.6
451.984	574.6
452.374	571.4
452.786	576.6
453.197	572.8
453.609	581.8
453.999	565.8
454.411	570
454.823	585.2
455.235	581.4
455.647	571.8
456.037	575.2
456.449	564.2
456.862	572.8
457.274	576
457.665	568.2
458.077	577.4
458.489	588
458.902	572.8
459.293	579.2
459.705	570.4
460.118	568.6
460.53	575.4
460.921	572.8
461.334	572.8
461.747	580
462.16	579.2
462.551	582
462.964	578
463.377	561.4
463.79	577.4
464.182	583.8
464.595	566
465.008	569.6
465.421	575
465.813	571.4
466.226	575.4
466.64	568
467.053	598.8
467.445	581.4
467.859	583.2
468.272	577.8
468.686	585
469.078	574.8
469.492	564
469.906	572.4
470.298	579.4
470.712	565.4
471.126	596.2
471.54	553.4
471.933	563.2
472.347	563.8
472.761	571.6
473.175	558.2
473.568	562.2
473.982	561
474.397	573
474.79	574.4
475.204	572
475.619	572.8
476.033	562
476.426	566.2
476.841	566.4
477.256	582.2
477.649	568.8
478.064	567
478.479	565
478.872	561
479.287	561.4
479.702	563
480.118	568.2
480.511	570.8
480.927	560.8
481.342	566
481.736	569.4
482.151	551.6
482.566	570
482.96	565.8
483.376	567
483.792	556.2
484.186	568.2
484.602	556.6
485.017	564.8
485.412	563.4
485.827	565.8
486.243	566.8
486.638	581.4
487.054	574.6
487.47	576.4
487.865	563.4
488.281	560.2
488.697	565.6
489.092	563.2
489.508	563.8
489.925	574
490.32	552.4
490.736	580
491.153	564.6
491.548	570.2
491.964	570.8
492.381	562.8
492.776	567.2
493.193	567
493.61	573.6
494.006	569.4
494.422	577.4
494.84	559.8
495.235	570.4
495.652	565.2
496.069	579.6
496.465	563.4
496.883	565.2
497.3	594.4
497.696	568
498.113	573.4
498.509	557.2
498.927	550.6
499.344	559.2
499.741	560.4
500.158	576.8
500.576	576.6
500.973	565.6
501.39	562.6
501.787	562.2
502.205	575.6
502.623	567
503.02	555.6
503.438	568.4
503.856	563
504.253	564.6
504.671	562.6
505.068	558.6
505.486	562.2
505.905	575.8
506.302	570.6
506.72	569.8
507.118	561.4
507.536	563
507.955	564.8
508.352	566
508.771	570.8
509.169	576.2
509.587	567
510.006	568.4
510.404	561.4
510.823	563.8
511.221	565.4
511.64	564.4
512.038	570.8
512.457	563.8
512.877	564.8
513.275	568.4
513.694	569.8
514.092	562.6
514.512	562.4
514.91	576.8
515.33	570.4
515.749	568.4
516.148	566.2
516.568	571.4
516.966	568.2
517.386	565.8
517.785	564.6
518.205	566
518.603	564.4
519.024	562.6
519.444	567.8
519.843	574.2
520.263	578.4
520.662	572.4
521.082	564
521.481	569.2
521.902	562.8
522.301	573
522.722	572.8
523.121	566.8
523.542	565.2
523.963	569.2
524.362	569.4
524.783	574.6
525.183	569.2
525.604	567.8
526.003	554.6
526.425	561.8
526.824	567.8
527.246	579.8
527.646	565.6
528.067	565.2
528.467	561.4
528.888	566
529.289	564.6
529.71	568.2
530.11	566
530.532	556
530.932	560.8
531.354	553.8
531.755	588.2
532.176	566.4
532.577	561
532.999	559.6
533.4	566.4
533.822	567.8
534.223	569.8
534.645	565.2
535.046	562.8
535.468	565
535.869	575.2
536.292	562.6
536.693	584.8
537.115	569.2
537.516	558.8
537.939	566.4
538.34	572.4
538.742	577.6
539.165	558
539.566	565.6
539.989	567.2
540.391	561.6
540.814	567.4
541.216	563.6
541.639	557.4
542.041	571
542.464	558.4
542.866	567.8
543.268	557.8
543.691	566.4
544.093	567
544.517	580.2
544.919	562
545.343	589.6
545.745	563.2
546.147	565.4
546.571	565.8
546.974	557.4
547.398	566.4
547.8	573.4
548.224	567.4
548.627	567.6
