#lambda/nm	C1
208.295	533.8
208.67	483.2
209.045	444.2
209.419	444
209.794	612
210.169	588.4
210.544	699
210.919	623.4
211.295	599
211.67	608
212.045	604.8
212.421	604
212.796	642.8
213.172	602
213.547	599.8
213.923	608
214.299	600
214.675	608.4
215.051	612.8
215.427	612.2
215.803	626.2
216.179	610
216.555	600.2
216.932	614.6
217.308	599.6
217.684	611.2
218.061	611.8
218.438	610.6
218.814	601
219.191	611
219.568	595
219.945	602.8
220.322	618.8
220.699	607.8
221.076	603.2
221.453	611.4
221.83	594.6
222.208	601.6
222.585	607.4
222.962	606.8
223.34	610.4
223.717	615
224.095	595.6
224.473	602.4
224.851	594.6
225.229	598.8
225.607	613.8
225.985	601
226.363	601.2
226.741	601.4
227.119	599.8
227.497	618.8
227.876	593.2
228.254	609.2
228.633	611
229.011	610.8
229.39	612.2
229.769	613.2
230.148	616.6
230.527	629.6
230.905	607.4
231.284	611
231.664	600.8
232.043	618.8
232.422	610
232.801	604.4
233.181	611.2
233.56	610.2
233.94	601.6
234.319	592.2
234.699	599.2
235.079	642
235.458	641.2
235.838	620
236.218	597
236.598	584.4
236.978	597.6
237.358	599.8
237.738	593
238.119	610.2
238.499	599.4
238.88	608.4
239.26	625.4
239.641	600
240.021	598.8
240.402	603
240.783	612.6
241.163	598.2
241.544	604.2
241.925	607.4
242.306	626.4
242.687	604
243.069	607.8
243.45	621.8
243.831	602
244.212	609.6
244.594	643.4
244.975	616.2
245.357	617
245.739	598.4
246.12	608.6
246.502	612.8
246.884	602.8
247.266	603.2
247.648	607.4
248.03	620.8
248.412	601.4
248.794	615
249.176	604
249.559	609.6
249.941	594.4
250.323	595
250.706	600.2
251.089	609.4
251.471	608.2
251.854	608.4
252.237	602.2
252.62	616
253.002	603.8
253.385	609
253.769	619.6
254.152	606.4
254.535	616.8
254.918	601.8
255.301	607.4
255.685	602
256.068	599.8
256.452	629
256.835	624
257.219	605.8
257.603	609.4
257.986	603
258.37	604.6
258.754	595
259.138	611.6
259.522	609.8
259.906	602.8
260.29	614.8
260.675	614
261.059	614.6
261.443	602.2
261.828	613.4
262.212	605
262.597	601.6
262.981	600.2
263.366	616.8
263.751	613.8
264.136	610
264.521	604
264.906	602.8
265.291	614.6
265.676	599.2
266.061	607.6
266.446	621.6
266.831	607
267.217	628.2
267.602	603.2
267.987	608.2
268.373	602.6
268.759	614
269.144	614.6
269.53	605.4
269.916	601.8
270.302	602.6
270.688	602
271.074	604.8
271.46	619.6
271.846	634
272.232	604.6
272.618	596
273.004	604
273.391	617.8
273.777	620.6
274.164	618
274.55	618
274.937	606.6
275.324	604.8
275.71	614
276.097	608.2
276.484	598
276.871	611.2
277.258	609
277.645	596.8
278.032	600.6
278.419	598.4
278.807	610.2
279.194	598.8
279.581	597.6
279.969	608.8
280.356	606
280.744	610.6
281.131	622
281.519	613
281.907	601.2
282.295	594.8
282.682	615.6
283.07	609
283.458	614.4
283.846	626.4
284.235	621.4
284.623	605.2
285.011	606.8
285.399	601.6
285.788	606
286.176	599.4
286.565	618.2
286.953	592.6
287.342	605.8
287.731	599.6
288.119	601.2
288.508	607.4
288.897	601.4
289.286	597.4
289.675	612
290.064	613.6
290.453	602
290.821	610.2
291.21	613.2
291.599	597.2
291.989	611.6
292.378	612.2
292.768	623.4
293.157	610.6
293.547	613.2
293.936	602.4
294.326	603.2
294.716	616.6
295.106	603.8
295.496	611.8
295.886	615.4
296.276	607.2
296.666	601.8
297.056	595.6
297.446	593
297.836	628.2
298.227	604
298.617	604.8
299.008	620.4
299.398	611.8
299.789	597
300.179	606.6
300.57	623.4
300.961	610.8
301.352	605.2
301.742	613.2
302.133	598.6
302.524	610.8
302.915	604.6
303.307	594.8
303.698	611.2
304.089	616.6
304.48	599
304.872	603.6
305.263	599.2
305.655	602.4
306.046	605.4
306.438	605.6
306.829	594.6
307.221	617.6
307.613	615.6
308.005	617.6
308.397	619.6
308.789	627.2
309.181	630.8
309.573	620.2
309.965	609.6
310.357	600.8
310.749	617.6
311.142	604.8
311.534	596.6
311.926	612.8
312.319	609.2
312.711	601.8
313.104	617.2
313.497	607.8
313.889	642
314.282	627.8
314.675	628.6
315.068	604.2
315.461	618.4
315.854	637.2
316.247	613.2
316.64	601
317.033	614.4
317.405	622.6
317.798	609.8
318.192	613.8
318.585	598.2
318.979	614.6
319.372	596.4
319.766	609.4
320.16	614.8
320.553	613.8
320.947	625.8
321.341	603
321.735	605
322.129	594.2
322.523	625.4
322.917	604.6
323.311	612.6
323.705	611.6
324.099	608.8
324.494	614.2
324.888	620.6
325.282	601
325.677	616.6
326.071	608.8
326.466	616.4
326.861	614.2
327.255	618
327.65	615.8
328.045	619.4
328.44	613.4
328.835	615.8
329.23	596.6
329.625	624.8
330.02	599.2
330.415	620.8
330.81	611.2
331.206	610.4
331.601	602.2
331.996	610
332.37	625.4
332.766	597.8
333.161	622
333.557	606
333.953	607.2
334.348	946.4
334.744	625.4
335.14	604
335.536	598
335.932	612.8
336.328	613.8
336.724	617.8
337.12	605.8
337.516	611
337.913	608
338.309	617.6
338.705	611.2
339.102	615.4
339.498	601.6
339.895	616.6
340.291	604.2
340.688	607.8
341.085	602.2
341.481	608.8
341.878	608.8
342.275	618
342.672	599
343.069	594.8
343.466	599.4
343.842	613.8
344.239	602.2
344.636	607
345.033	603.4
345.431	597.6
345.828	609.4
346.225	589.2
346.623	636.8
347.02	605.4
347.418	611.6
347.816	610.4
348.213	595
348.611	616
349.009	596.6
349.407	617.4
349.805	597
350.203	589.6
350.601	617.4
350.999	588.8
351.397	647
351.795	609.2
352.193	615.8
352.57	617
352.969	614.6
353.367	597
353.766	597.6
354.164	605.2
354.563	616.2
354.961	609.4
355.36	594.4
355.759	601.2
356.158	601.6
356.557	606.8
356.956	593
357.355	593.8
357.754	607
358.153	617.6
358.552	622.6
358.951	603.6
359.35	608.6
359.75	606
360.149	607
360.527	592.4
360.926	601.6
361.326	606.4
361.726	601
362.125	601.2
362.525	605.8
362.925	601.2
363.325	603
363.724	607.6
364.124	603
364.524	593.8
364.924	598.6
365.324	607.6
365.725	586.8
366.125	606.8
366.525	599.6
366.904	601
367.304	584.2
367.705	615.2
368.105	613
368.506	596
368.906	607
369.307	598.2
369.708	603.8
370.108	595
370.509	621
370.91	595.2
371.311	597.4
371.712	612.6
372.113	594.6
372.514	590.2
372.894	599.6
373.295	591.6
373.696	611.2
374.097	604
374.499	621
374.9	598.6
375.301	593.4
375.703	608.4
376.105	592.6
376.506	604
376.908	606.2
377.309	603.6
377.711	606
378.113	595
378.493	603.2
378.895	601.8
379.297	606.6
379.699	577.8
380.102	604.4
380.504	599.4
380.906	598
381.308	618
381.71	597.2
382.113	606.2
382.515	594
382.918	608.4
383.299	598.6
383.701	601.2
384.104	611.6
384.507	589.8
384.909	596.4
385.312	606
385.715	592
386.118	601
386.521	592.6
386.924	614
387.327	592
387.709	583
388.112	585.2
388.515	591.6
388.918	598.6
389.322	608
389.725	601.6
390.129	611
390.532	612.4
390.936	598.4
391.339	589.4
391.743	601.2
392.125	593.4
392.529	604
392.933	608.4
393.337	603.6
393.74	597
394.144	597.6
394.548	590
394.953	599.8
395.357	601.8
395.761	593.4
396.144	598.4
396.548	601.6
396.952	606
397.357	597
397.761	599
398.166	592.8
398.57	603.2
398.975	588.4
399.379	600
399.763	638
400.168	593.4
400.572	586
400.977	589
401.382	617
401.787	613.2
402.192	617
402.597	611.2
403.002	591.2
403.386	600.8
403.791	615.2
404.197	586.8
404.602	606.4
405.007	599
405.413	596.6
405.818	602.2
406.224	594.8
406.608	599.6
407.014	584.4
407.42	604.2
407.825	595.4
408.231	609.4
408.637	599.6
409.043	616.6
409.449	599.4
409.834	596.6
410.24	599.2
410.646	610.4
411.052	611.8
411.458	605.8
411.865	610.2
412.271	610.4
412.677	604
413.062	605.6
413.469	590
413.875	618
414.282	614.4
414.689	596
415.095	603
415.502	590.2
415.888	600.8
416.294	587.6
416.701	640
417.108	590
417.515	598.8
417.923	598.2
418.33	620.6
418.715	600.2
419.123	599
419.53	595.4
419.937	598.6
420.345	607.4
420.752	598.8
421.16	610.6
421.546	601.4
421.953	610.8
422.361	592.4
422.769	595.8
423.177	596
423.585	628.2
423.992	614.4
424.379	607.6
424.787	617.4
425.195	620.6
425.603	611.2
426.011	612.2
426.419	616.4
426.806	604
427.214	601.4
427.623	613
428.031	616.2
428.44	604.6
428.848	607.8
429.235	617
429.644	604.6
430.053	601.2
430.461	624.6
430.87	626.8
431.279	613.2
431.666	600.8
432.075	603.2
432.484	606
432.893	598.2
433.302	619.8
433.711	644.4
434.099	608.8
434.508	599.4
434.918	593.6
435.327	609.8
435.737	602
436.125	602.6
436.534	597.2
436.944	607.2
437.353	609
437.763	621.2
438.173	590.2
438.561	612.4
438.971	588.8
439.381	606
439.791	604.2
440.201	576.8
440.589	595.2
440.999	605.2
441.409	600.4
441.819	589.6
442.23	610.6
442.619	611.6
443.029	591.6
443.439	599.2
443.85	597.4
444.26	606.8
444.649	607
445.06	597.2
445.471	594
445.881	601.8
446.292	611.8
446.682	614.4
447.092	585.2
447.503	645.6
447.914	595
448.325	597.8
448.715	598.8
449.126	589
449.537	594.4
449.948	599.8
450.338	594.8
450.75	604.8
451.161	599.8
451.572	604.8
451.984	590.6
452.374	587.8
452.786	596.4
453.197	602.2
453.609	604.4
453.999	583.8
454.411	579.6
454.823	607.6
455.235	599.4
455.647	586.2
456.037	600.8
456.449	578.4
456.862	595.4
457.274	601.4
457.665	590.6
458.077	596.4
458.489	620.2
458.902	595.4
459.293	598.2
459.705	592
460.118	589
460.53	599.8
460.921	594.6
461.334	593.2
461.747	588.6
462.16	606.2
462.551	611.4
462.964	595
463.377	589.2
463.79	595.8
464.182	603
464.595	592.6
465.008	597.8
465.421	596.4
465.813	595.6
466.226	602.6
466.64	591.6
467.053	635.6
467.445	600.8
467.859	611
468.272	597.4
468.686	608.2
469.078	596.2
469.492	582
469.906	592.6
470.298	602.8
470.712	589.2
471.126	638.2
471.54	577.2
471.933	592.4
472.347	592.8
472.761	590.4
473.175	597.2
473.568	591
473.982	588
474.397	593.2
474.79	595.8
475.204	605.8
475.619	587.4
476.033	587
476.426	592.4
476.841	596.4
477.256	612
477.649	593
478.064	586.8
478.479	588.6
478.872	586.6
479.287	578.2
479.702	580.6
480.118	600.6
480.511	594.4
480.927	589.4
481.342	587.4
481.736	597
482.151	587.8
482.566	603.8
482.96	593.4
483.376	599.4
483.792	586
484.186	597.4
484.602	592.8
485.017	600.4
485.412	600
485.827	593.8
486.243	586.2
486.638	614.4
487.054	597
487.47	601
487.865	596.4
488.281	584
488.697	590.8
489.092	590
489.508	577.4
489.925	607.6
490.32	587.8
490.736	594
491.153	592.2
491.548	594.2
491.964	600.2
492.381	581
492.776	600.2
493.193	599.6
493.61	600.4
494.006	595.6
494.422	606.6
494.84	587.2
495.235	598.2
495.652	589.8
496.069	594.8
496.465	584
496.883	586.2
497.3	606.8
497.696	589
498.113	600.6
498.509	581.6
498.927	583.6
499.344	579
499.741	584.2
500.158	598.4
500.576	598
500.973	597.2
501.39	578.8
501.787	586.6
502.205	599.4
502.623	585
503.02	578.2
503.438	584.4
503.856	582.6
504.253	588.4
504.671	596.2
505.068	578.4
505.486	585.4
505.905	605.6
506.302	582.4
506.72	598.6
507.118	588.4
507.536	596
507.955	600.2
508.352	592.8
508.771	601.8
509.169	599.8
509.587	582.2
510.006	591
510.404	582
510.823	589.8
511.221	588.6
511.64	585.2
512.038	597
512.457	587.4
512.877	595
513.275	584.8
513.694	586.6
514.092	585.6
514.512	597
514.91	593.6
515.33	594.2
515.749	591.4
516.148	589.8
516.568	591.4
516.966	591.6
517.386	586.4
517.785	587.2
518.205	585.4
518.603	577
519.024	578.2
519.444	589.8
519.843	597
520.263	595.2
520.662	590.8
521.082	587.6
521.481	588.4
521.902	590.4
522.301	588
522.722	585.8
523.121	576.8
523.542	587.4
523.963	587.2
524.362	576.8
524.783	595.6
525.183	589
525.604	586.4
526.003	588
526.425	593
526.824	584.2
527.246	598
527.646	592
528.067	586.2
528.467	587.2
528.888	594.6
529.289	587.2
529.71	593.8
530.11	586.2
530.532	595.2
530.932	591
531.354	587.8
531.755	624
532.176	599.8
532.577	591.6
532.999	596
533.4	586.8
533.822	603.8
534.223	598.2
534.645	591.4
535.046	590.2
535.468	583.4
535.869	600.6
536.292	598.4
536.693	625.4
537.115	594.4
537.516	585
537.939	588.2
538.34	605.2
538.742	591.4
539.165	587.8
539.566	589.6
539.989	578.6
540.391	586.8
540.814	592.8
541.216	590.2
541.639	592.2
542.041	597.2
542.464	583
542.866	584.6
543.268	580.8
543.691	589.4
544.093	588.2
544.517	607.2
544.919	585.8
545.343	607
545.745	589.8
546.147	597.8
546.571	580.8
546.974	583.2
547.398	593
547.8	602.6
548.224	581.8
548.627	586.2
549.03	589.6
549.454	586.6
549.857	582
550.281	582.8
550.684	577
551.087	596.4
551.512	587.2
551.915	597.2
552.34	577.4
552.743	579.4
553.146	592.2
553.571	580
553.975	605
554.399	585.6
554.803	632.6
555.207	581.6
555.632	575.8
556.036	587.2
556.461	573
556.865	580.4
557.268	582
557.694	584.6
558.098	591.8
558.502	589.6
558.927	591.2
559.332	588.8
559.736	588.6
560.162	597.4
560.566	588.6
560.992	597.2
561.396	591.8
561.801	587.2
562.227	590.2
562.631	582
563.036	580.8
563.462	596.2
563.867	592.6
564.272	579.4
564.698	589.2
565.103	573.2
565.508	609.6
565.935	580
566.34	581
566.745	599.4
567.172	593
567.577	602.8
567.982	591
568.409	591.8
568.815	575.6
569.22	583.8
569.626	594
570.053	575.2
570.459	595.6
570.865	595
571.292	593.2
571.698	593.8
572.104	581
572.531	581.4
572.937	594.6
573.343	587
573.75	588.8
574.177	585.2
574.583	596.8
574.99	579.6
575.396	592.8
575.824	587.6
576.231	596.6
576.637	580.2
577.065	609.2
577.472	585
577.879	581.2
578.286	595.2
578.714	581
579.121	580.4
579.528	590.4
579.935	593.4
580.364	590.8
580.771	570.8
581.178	582.2
581.585	586.2
582.014	589.6
582.421	577.2
582.829	583.2
583.236	592.8
583.644	582.8
584.073	584
584.481	590.6
584.889	586.2
585.296	590
585.726	586.4
586.134	581.2
586.542	578.2
586.95	601
587.358	583.4
587.787	586.2
588.196	590.2
588.604	578
589.012	589.8
589.421	580
589.851	577
590.259	597.8
590.668	584
591.076	625.2
591.485	579.4
591.894	587.6
592.324	597.6
592.733	602
593.142	575
593.551	576.2
593.96	589.6
594.369	568.4
594.8	572.4
595.209	584
595.618	565.2
596.028	584.6
596.437	577
596.847	583.2
597.256	582.4
597.687	581.2
598.097	580.4
598.507	569.8
598.917	580.6
599.327	590
599.736	589.2
600.146	592
600.556	583.2
600.988	591.8
601.398	576.6
601.808	599.6
602.219	574.2
602.629	579.8
603.039	585.6
603.45	606.2
603.86	581
604.271	603.8
604.703	581.4
605.114	585.8
605.525	592
605.935	592.2
606.346	615
606.757	590
607.168	589.8
607.579	579.8
607.99	587
608.402	589
