#lambda/nm	C1
208.295	557.8
208.67	495
209.045	465.8
209.419	460
209.794	599
210.169	579.6
210.544	672.4
210.919	597.4
211.295	584.4
211.67	586.8
212.045	592.2
212.421	580.8
212.796	611.8
213.172	578.4
213.547	575
213.923	578.6
214.299	594.4
214.675	587.8
215.051	593.4
215.427	593.2
215.803	603.2
216.179	591
216.555	584.6
216.932	586.2
217.308	582.6
217.684	585.2
218.061	590.8
218.438	598.2
218.814	583
219.191	593.2
219.568	579.4
219.945	585.4
220.322	594.6
220.699	593
221.076	598.4
221.453	584.8
221.83	583.6
222.208	580
222.585	588.2
222.962	594.6
223.34	590
223.717	589.2
224.095	582
224.473	581.6
224.851	584
225.229	579.6
225.607	592.6
225.985	584
226.363	584.6
226.741	586.4
227.119	591.8
227.497	591.8
227.876	579.4
228.254	592.4
228.633	589.4
229.011	590.6
229.39	589.4
229.769	589.2
230.148	600
230.527	606.6
230.905	595.2
231.284	591
231.664	584
232.043	594.4
232.422	594
232.801	589
233.181	595.4
233.56	584
233.94	589
234.319	578.4
234.699	582.2
235.079	616.2
235.458	616
235.838	603.4
236.218	578.8
236.598	580.8
236.978	582.6
237.358	579.8
237.738	580.6
238.119	590.6
238.499	580.6
238.88	584.4
239.26	598.4
239.641	571
240.021	588.6
240.402	584.4
240.783	579
241.163	582.6
241.544	590.8
241.925	584.2
242.306	595.4
242.687	589.6
243.069	583.4
243.45	590
243.831	583.2
244.212	585.6
244.594	614.6
244.975	593
245.357	592.6
245.739	582.4
246.12	583.8
246.502	597
246.884	587.4
247.266	591.8
247.648	584.2
248.03	595.2
248.412	597.4
248.794	590
249.176	578.4
249.559	587.4
249.941	586
250.323	580.6
250.706	581.6
251.089	582.2
251.471	582.4
251.854	585.6
252.237	580.6
252.62	588
253.002	587.2
253.385	585.4
253.769	588.2
254.152	586.2
254.535	591.8
254.918	576.2
255.301	583.6
255.685	588.6
256.068	583.6
256.452	601.8
256.835	586.4
257.219	594.2
257.603	591
257.986	575.2
258.37	589.4
258.754	571.6
259.138	590.4
259.522	592
259.906	579.2
260.29	586.2
260.675	576.4
261.059	582.8
261.443	579.2
261.828	584.6
262.212	588
262.597	568
262.981	576
263.366	590.4
263.751	583.2
264.136	577.6
264.521	586.2
264.906	582.6
265.291	592.4
265.676	579.6
266.061	581.8
266.446	595.6
266.831	584.2
267.217	599.8
267.602	590.6
267.987	582.4
268.373	578.8
268.759	595.2
269.144	590.6
269.53	586.4
269.916	580.6
270.302	588.2
270.688	586.6
271.074	585.4
271.46	598.2
271.846	610
272.232	585
272.618	578.2
273.004	581.6
273.391	591.4
273.777	598.8
274.164	583.2
274.55	598.6
274.937	583.4
275.324	587.4
275.71	585.6
276.097	585.2
276.484	580.4
276.871	587.6
277.258	592
