#lambda/nm	C1
208.295	558.6
208.67	497.4
209.045	454.2
209.419	458.4
209.794	592.4
210.169	589
210.544	679.2
210.919	598
211.295	579.8
211.67	594.8
212.045	592.2
212.421	589
212.796	612.6
213.172	585.4
213.547	589.2
213.923	587.2
214.299	588.6
214.675	591
215.051	592
215.427	599.6
215.803	608
216.179	596.2
216.555	581
216.932	594.6
217.308	594.4
217.684	588.4
218.061	593.8
218.438	592
218.814	587.8
219.191	587
219.568	588.4
219.945	586.2
220.322	592.8
220.699	593.6
221.076	592.2
221.453	594.6
221.83	592.6
222.208	583.2
222.585	586.2
222.962	592.2
223.34	593.8
223.717	593.8
224.095	591.8
224.473	582.8
224.851	586.8
225.229	583.6
225.607	601.8
225.985	584
226.363	593
226.741	592.8
227.119	584.8
227.497	605.2
227.876	576.8
228.254	595
228.633	597.8
229.011	594.6
229.39	601.6
229.769	590
230.148	600.4
230.527	607.6
230.905	589.8
231.284	591.2
231.664	590
232.043	593
232.422	596
232.801	586.8
233.181	593
233.56	586.2
233.94	593.4
234.319	580.8
234.699	589.8
235.079	621.6
235.458	623.6
235.838	606.6
236.218	579.4
236.598	577.8
236.978	584.8
237.358	583.6
237.738	583.4
238.119	600.2
238.499	582.8
238.88	595.4
239.26	605.8
239.641	580.8
240.021	588.2
240.402	583.2
240.783	585.4
241.163	582.4
241.544	599.2
241.925	580
242.306	602.4
242.687	588.6
243.069	583.8
243.45	595.8
243.831	578.8
244.212	581.2
244.594	616.4
244.975	590.4
245.357	589.2
245.739	580.6
246.12	586.8
246.502	600.2
246.884	585
247.266	580
247.648	588.8
248.03	606.6
248.412	592.2
248.794	589.2
249.176	576
249.559	591.8
249.941	583
250.323	586
250.706	583.4
251.089	588.8
251.471	588.8
251.854	588
252.237	587.2
252.62	589.8
253.002	591.8
253.385	585.2
253.769	599
254.152	581.2
254.535	595.4
254.918	585.2
255.301	583.6
255.685	587
256.068	579.2
256.452	608.4
256.835	595
257.219	601.8
257.603	603.2
257.986	577.4
258.37	588.2
258.754	581.4
259.138	596
259.522	586.6
259.906	587.2
260.29	587
260.675	582.8
261.059	595.4
261.443	575.8
261.828	586.8
262.212	589.8
262.597	580.8
262.981	575.8
263.366	599.2
263.751	595.4
264.136	581.2
264.521	591.2
264.906	584.2
265.291	597.2
265.676	590.6
266.061	593.8
266.446	595.8
266.831	589
267.217	601.4
267.602	596.8
267.987	591.6
268.373	592.4
268.759	600.8
269.144	599
269.53	587.6
269.916	591
270.302	585.4
270.688	588.4
271.074	592.2
271.46	600.4
271.846	619.2
272.232	599.2
272.618	582.4
273.004	586.6
273.391	598.8
273.777	595.4
274.164	589.6
274.55	595.6
274.937	590.2
275.324	586.4
275.71	595.2
276.097	594.6
276.484	582.4
276.871	588.6
277.258	591
277.645	581.2
278.032	592
278.419	587
278.807	594.4
279.194	585.4
279.581	582
279.969	599.6
280.356	592.6
280.744	589.4
281.131	610.2
281.519	597.2
281.907	583.8
282.295	587.6
282.682	593.8
283.07	594
283.458	598.8
283.846	599.4
284.235	596.6
284.623	594.2
285.011	583.8
285.399	595.8
285.788	587.4
286.176	582.2
286.565	591
286.953	579.4
287.342	587.2
287.731	582.8
288.119	583
288.508	585
288.897	585.2
289.286	579.6
289.675	590.8
290.064	593
290.453	590.2
290.821	588.8
291.21	598
291.599	591.2
291.989	591.2
292.378	596.6
292.768	602.2
293.157	594.6
293.547	596
293.936	591.4
294.326	585.4
294.716	589.2
295.106	592.6
295.496	594.4
295.886	594.8
296.276	590.2
296.666	584.2
297.056	576.2
297.446	580
297.836	594.4
298.227	587.8
298.617	588.6
299.008	604.2
299.398	596.4
299.789	587.2
300.179	591.2
300.57	601.6
300.961	588.6
301.352	594
301.742	596.2
302.133	589.8
302.524	582.2
302.915	596.6
303.307	585.6
303.698	597
304.089	593.6
304.48	588.6
304.872	590.8
305.263	584.8
305.655	577.4
306.046	595.6
306.438	588.8
306.829	583.8
307.221	600
307.613	589.2
308.005	588.2
308.397	603.4
308.789	607.4
309.181	613.8
309.573	604.2
309.965	600
310.357	585.8
310.749	596.8
311.142	585.4
311.534	581
311.926	588
312.319	593.6
312.711	589.6
313.104	600.6
313.497	589.6
313.889	627.4
314.282	604
314.675	609
315.068	601
