#lambda/nm	C1
208.295	577.4
208.67	507.8
209.045	474
209.419	466.4
209.794	585
210.169	572.4
210.544	663.8
210.919	586.6
211.295	574.8
211.67	588.8
212.045	581.8
212.421	569.8
212.796	603
213.172	574.4
213.547	573.8
213.923	580
214.299	573
214.675	582.8
215.051	583.8
215.427	579.4
215.803	587.2
216.179	581.4
216.555	577.4
216.932	581.2
217.308	575.4
217.684	577.2
218.061	579.4
218.438	584.8
218.814	574.8
219.191	579.6
219.568	571.2
219.945	571.6
220.322	582.6
220.699	584.6
221.076	579.2
221.453	576
221.83	573.6
222.208	576.8
222.585	573.4
222.962	576.8
223.34	579.8
223.717	577.8
224.095	579.8
224.473	574.6
224.851	575
225.229	577.4
225.607	582.8
225.985	575
226.363	575.8
226.741	576.8
227.119	577
227.497	591.6
227.876	566
228.254	581.2
228.633	581.4
229.011	577.4
229.39	580.2
229.769	578.4
230.148	581.8
230.527	587
230.905	574.2
231.284	577.8
231.664	570.2
232.043	581.4
232.422	577.4
232.801	574.6
233.181	576
233.56	575.4
233.94	573.8
234.319	568
234.699	579
235.079	598.8
235.458	603.8
235.838	583.4
236.218	572.4
236.598	567
236.978	579.2
237.358	575.6
237.738	574
238.119	581.2
238.499	569
238.88	571
239.26	588
239.641	567.2
240.021	575.8
240.402	575.2
240.783	567.6
241.163	574.2
241.544	580.8
241.925	572
242.306	581
242.687	574.8
243.069	583
243.45	576.8
243.831	574.2
244.212	570.2
244.594	607.4
244.975	586.6
245.357	580.4
245.739	575.2
246.12	572.8
246.502	589.8
246.884	582
247.266	570.2
247.648	584.8
248.03	588.4
248.412	583
248.794	574.4
249.176	573.6
249.559	586.8
249.941	569.4
250.323	566.2
250.706	569.6
251.089	577.8
251.471	577.2
251.854	575.8
252.237	575.8
252.62	585.8
253.002	574
253.385	573.4
253.769	577.8
254.152	564.6
254.535	573
254.918	564.6
255.301	572.4
255.685	582.4
256.068	561.2
256.452	585.2
256.835	578.2
257.219	574
257.603	577.8
257.986	570.4
258.37	579.4
258.754	565.8
259.138	576
259.522	578.8
259.906	565.8
260.29	576.2
260.675	565.4
261.059	575.2
261.443	567.6
261.828	578.2
262.212	583
262.597	563.8
262.981	568.2
263.366	576.6
263.751	574.6
264.136	570.8
264.521	571.4
264.906	568.8
265.291	585.4
265.676	569.6
266.061	579.6
266.446	588.6
266.831	582.4
