#lambda/nm	C1
208.295	554.2
208.67	499
209.045	458.6
209.419	455.6
209.794	599.2
210.169	588.6
210.544	681
210.919	602.4
211.295	591.6
211.67	601.8
212.045	591.8
212.421	589.6
212.796	620.8
213.172	592.8
213.547	581.2
213.923	587
214.299	579.2
214.675	591.2
215.051	589.4
215.427	602.8
215.803	604.8
216.179	592.2
216.555	592
216.932	602.2
217.308	594.8
217.684	588.4
218.061	597.4
218.438	587
218.814	588.2
219.191	589
219.568	578.8
219.945	584.6
220.322	594.8
220.699	596.6
221.076	597.4
221.453	591.6
221.83	581.4
222.208	583.4
222.585	587.6
222.962	591.4
223.34	592.8
223.717	593
224.095	586.8
224.473	585.2
224.851	588
225.229	583.2
225.607	602.4
225.985	585
226.363	586
226.741	588
227.119	582.2
227.497	591.6
227.876	576
228.254	590
228.633	596
229.011	588.6
229.39	592
229.769	598.6
230.148	597.4
230.527	599.4
230.905	586.8
231.284	591.8
231.664	586.8
232.043	604.8
232.422	592.2
232.801	588
233.181	597.8
233.56	587.2
233.94	595.2
234.319	577.4
234.699	583.8
235.079	620.2
235.458	617.8
235.838	604.8
236.218	588.2
236.598	581.6
236.978	590.8
237.358	595.8
237.738	582.6
238.119	592.6
238.499	590
238.88	595.4
239.26	603
239.641	582.2
240.021	587
240.402	589.4
240.783	581.6
241.163	589.2
241.544	590.8
241.925	592.2
242.306	600.8
242.687	590
243.069	589.8
243.45	597.4
243.831	589
244.212	586.4
244.594	623
244.975	598.4
245.357	597.6
245.739	584.6
246.12	596
246.502	595.2
246.884	595.8
247.266	582.6
247.648	586.6
248.03	608
248.412	594.6
248.794	597.2
249.176	582.4
249.559	599.8
249.941	588.2
250.323	581.6
250.706	579.8
251.089	586.2
251.471	586.2
251.854	578
252.237	590
252.62	593.6
253.002	590
253.385	585
253.769	598.4
254.152	592
254.535	591.4
254.918	583.2
255.301	590.8
255.685	580.2
256.068	585.8
256.452	603.2
256.835	594
257.219	592.6
257.603	598.2
257.986	590.6
258.37	592.8
258.754	584
259.138	593.8
259.522	591.4
259.906	588
260.29	596
260.675	588.8
261.059	592
261.443	578.2
261.828	588.8
262.212	591.6
262.597	580.4
262.981	588
263.366	592.4
263.751	587
264.136	578.6
264.521	583.6
264.906	582.6
265.291	600.4
265.676	584.2
266.061	593
266.446	601.2
266.831	590.8
267.217	600.6
267.602	595.2
267.987	590.4
268.373	584.4
268.759	599.4
269.144	596.8
269.53	585.2
269.916	581.6
270.302	588.6
270.688	594.8
271.074	586.4
271.46	598
271.846	616.8
272.232	588
272.618	580.2
273.004	588
273.391	592
273.777	603.8
274.164	585
274.55	597.8
274.937	588.6
275.324	585.2
275.71	591.4
276.097	592
276.484	584
276.871	599.8
277.258	597.6
277.645	581.6
278.032	592.8
278.419	589
278.807	599
279.194	585.2
279.581	588.8
279.969	596.2
280.356	591
280.744	584.4
281.131	619
281.519	605
281.907	584.4
282.295	593.4
282.682	601.4
283.07	598
283.458	598.2
283.846	598.6
284.235	597.8
284.623	599.4
285.011	585
285.399	591
285.788	592.6
286.176	585.6
286.565	601.8
286.953	589.8
287.342	587.6
287.731	583.2
288.119	583.2
288.508	589.6
288.897	594.4
289.286	575.8
289.675	590.2
290.064	597.8
290.453	587.4
290.821	589.4
291.21	604.2
291.599	581.8
291.989	588
292.378	600.2
292.768	609
293.157	597.6
293.547	605.8
293.936	591.6
294.326	586.4
294.716	597.4
295.106	588.2
295.496	595.4
295.886	600.4
296.276	595.8
296.666	583.6
297.056	585
297.446	589.2
297.836	607
298.227	588.4
298.617	586.4
299.008	598.4
299.398	592.4
299.789	590.6
300.179	601.2
300.57	602.8
300.961	584.4
301.352	587.6
301.742	598.8
302.133	592.4
302.524	595
302.915	597
303.307	580.8
303.698	601.2
304.089	596.8
304.48	597.4
304.872	592.2
305.263	584
305.655	590.2
306.046	591.2
306.438	593.4
306.829	593.4
307.221	603.4
307.613	598
308.005	598.2
308.397	600.4
308.789	608.2
309.181	617.2
309.573	608
309.965	597.6
310.357	596.2
310.749	602.2
311.142	583.4
311.534	590
311.926	597.4
312.319	597.8
312.711	582.6
313.104	600.8
313.497	588.2
313.889	624.2
314.282	614.4
314.675	611
