#lambda/nm	C1
208.295	535.2
208.67	482.6
209.045	440
209.419	440.4
209.794	594.8
210.169	588
210.544	704.8
210.919	608.2
211.295	593.2
211.67	604.8
212.045	601.8
212.421	601.2
212.796	636.8
213.172	596.6
213.547	600.2
213.923	606.8
214.299	600.2
214.675	612.2
215.051	602.6
215.427	610.4
215.803	623.8
216.179	605
216.555	604.8
216.932	610
217.308	603.6
217.684	606.8
218.061	607
218.438	601.4
218.814	595
219.191	609
219.568	593.2
219.945	600
220.322	607.6
220.699	601.8
221.076	611.2
221.453	611
221.83	606.2
222.208	597.4
222.585	603.6
222.962	610.4
223.34	610.4
223.717	605.6
224.095	599.4
224.473	604.2
224.851	602.8
225.229	591.4
225.607	620
225.985	598.4
226.363	602.2
226.741	602.8
227.119	597.8
227.497	616.6
227.876	586
228.254	612
228.633	609.8
229.011	599
229.39	613.2
229.769	605.6
230.148	601.2
230.527	626.6
230.905	605.2
231.284	607.6
231.664	590.4
232.043	615.4
232.422	614
232.801	606.8
233.181	604.8
233.56	606.4
233.94	599.4
234.319	597.6
234.699	601.6
235.079	638.2
235.458	631
235.838	618.8
236.218	594.4
236.598	594.6
236.978	590.4
237.358	599.8
237.738	596.4
238.119	610.6
238.499	598.8
238.88	598.2
239.26	618.6
239.641	590.6
240.021	597
240.402	601.2
240.783	598.6
241.163	602.4
241.544	596
241.925	603
242.306	620.2
242.687	606
243.069	610.4
243.45	609
243.831	597.4
244.212	609.6
244.594	637.8
244.975	612
245.357	601
245.739	599.8
246.12	604
246.502	620.4
246.884	594.2
247.266	598.4
247.648	608
248.03	616.6
248.412	605
248.794	606.4
249.176	601.6
249.559	610
249.941	599.6
250.323	595.6
250.706	593.6
251.089	596.2
251.471	596.6
251.854	598.6
252.237	601
252.62	617.2
253.002	598
253.385	596.8
253.769	618
254.152	605.4
254.535	617.2
254.918	592.4
255.301	598.6
255.685	602.6
256.068	598.2
256.452	627.4
256.835	615
257.219	608.8
257.603	609.2
257.986	595.2
258.37	608.4
258.754	584.6
259.138	617
259.522	605.8
259.906	604
260.29	606.6
260.675	607.8
261.059	605.2
261.443	602.2
261.828	600.6
262.212	608.4
262.597	594
262.981	603.4
263.366	601.6
263.751	603.8
264.136	593.4
264.521	605
264.906	604.8
265.291	617.8
265.676	601.6
266.061	610.2
266.446	615
266.831	600.4
267.217	618.6
267.602	606
267.987	611
268.373	597
268.759	614.8
269.144	606.6
269.53	607.2
269.916	603.8
270.302	596.6
270.688	603.6
271.074	600
271.46	613.6
271.846	634.2
272.232	602.6
272.618	598.8
273.004	604.2
273.391	611.2
273.777	619
274.164	605.8
274.55	618
274.937	597
275.324	603
275.71	602.8
276.097	607.8
276.484	590.6
276.871	605.2
277.258	617
277.645	590
278.032	605.6
278.419	596.8
278.807	611.2
279.194	603.2
279.581	598
279.969	608.2
280.356	607
280.744	605.4
281.131	622
281.519	618.4
281.907	593.2
282.295	603.6
282.682	616.2
283.07	603
283.458	609.8
283.846	618.4
284.235	616.2
284.623	615.8
285.011	608
285.399	607.4
285.788	601.6
286.176	599.6
286.565	613.6
286.953	604
287.342	602.4
287.731	601.4
288.119	591.4
288.508	608.8
288.897	601.6
289.286	595.4
289.675	606
290.064	612.8
290.453	604.4
290.821	602.2
291.21	619.8
291.599	601
291.989	601.2
292.378	605.4
292.768	626.6
293.157	605.4
293.547	611.6
293.936	608.4
294.326	603
294.716	607.8
295.106	588.8
295.496	607.6
295.886	617.2
296.276	601.8
296.666	600.2
297.056	595
297.446	594.8
297.836	613.8
298.227	599.6
298.617	602.6
299.008	617.6
299.398	604.4
299.789	596
300.179	606
300.57	628
300.961	602.2
301.352	601.8
301.742	611
302.133	599
302.524	600
302.915	603.6
303.307	596.2
303.698	617.2
304.089	605.4
304.48	597.2
304.872	610.8
305.263	600.8
305.655	607
306.046	604.4
306.438	604.2
306.829	588.4
307.221	622
307.613	616.8
308.005	606
308.397	616
308.789	614.6
309.181	623.6
309.573	611.8
309.965	616.4
310.357	606
310.749	604.6
311.142	602.8
311.534	601.6
311.926	614.8
312.319	605
312.711	595.4
313.104	618
313.497	599.4
313.889	633.8
314.282	626.8
314.675	628.4
315.068	604.6
315.461	612.4
315.854	627
316.247	617
316.64	612.2
317.033	604.6
317.405	609.4
