#lambda/nm	C1
208.295	571.6
208.67	504.8
209.045	467.4
209.419	469.6
209.794	595.8
210.169	577.8
210.544	670.6
210.919	592
211.295	569.6
211.67	581.8
212.045	576.4
212.421	578.2
212.796	616
213.172	578.8
213.547	575.4
213.923	576.6
214.299	576.8
214.675	586.4
215.051	589.6
215.427	579.2
215.803	597.6
216.179	582
216.555	578.2
216.932	590.8
217.308	584.2
217.684	593.2
218.061	572.2
218.438	586.8
218.814	584.6
219.191	585.4
219.568	576.8
219.945	577.6
220.322	588
220.699	587
221.076	588.6
221.453	585
221.83	572.8
222.208	584.6
222.585	575.4
222.962	582.8
223.34	580.2
223.717	575.4
224.095	573.2
224.473	577
224.851	583.2
225.229	569.6
225.607	588.8
225.985	574.8
226.363	585.8
226.741	580
227.119	584
227.497	589.2
227.876	571.6
228.254	587.4
228.633	586.6
229.011	583
229.39	586.8
229.769	586.8
230.148	581.8
230.527	588.2
230.905	580.8
231.284	581.4
231.664	569.2
232.043	593
232.422	578
232.801	569.4
233.181	586.8
233.56	572
233.94	583.6
234.319	571
234.699	579.6
235.079	607
235.458	604.2
235.838	588.4
236.218	568.4
236.598	567.2
236.978	574.6
237.358	577
237.738	576.4
238.119	592.8
238.499	566
238.88	580.8
239.26	590.2
239.641	568.2
240.021	574
240.402	573.4
240.783	570.8
241.163	579.2
241.544	576.6
241.925	578
242.306	596
242.687	581.2
243.069	581.2
243.45	581.2
243.831	572.4
244.212	584
244.594	607
244.975	592
245.357	580
245.739	581
246.12	581.2
246.502	588.6
246.884	575.6
247.266	575.2
247.648	576.8
248.03	595.4
248.412	582.6
248.794	577.6
249.176	573.4
249.559	583.6
249.941	575.8
250.323	577
250.706	580.2
251.089	582.6
251.471	581.6
251.854	577.4
252.237	577.2
252.62	584.6
253.002	579.8
253.385	571.2
253.769	591.4
254.152	586
254.535	586.4
254.918	575
255.301	576.6
255.685	572.6
256.068	575.4
256.452	591.8
256.835	578.8
257.219	589.2
257.603	584.2
257.986	571.2
258.37	576.8
258.754	570
259.138	588.2
259.522	584.2
259.906	570.4
260.29	578.4
260.675	574.6
261.059	577.2
261.443	576
261.828	579
262.212	579.6
262.597	563.8
262.981	577.8
263.366	580
263.751	584.4
264.136	580.8
264.521	573.6
264.906	575.6
265.291	585.6
265.676	575.6
266.061	586
266.446	585
266.831	573.8
267.217	586.8
267.602	581.4
267.987	587.2
268.373	584.2
268.759	577.2
269.144	583.2
269.53	587.4
269.916	577
270.302	577.8
270.688	585.4
271.074	579.4
271.46	592.4
271.846	599.2
272.232	583.6
272.618	587
273.004	580.4
273.391	591.8
273.777	590.2
274.164	582
274.55	589
274.937	588.4
275.324	584.4
275.71	589
