#lambda/nm	C1
208.295	566.8
208.67	508.2
209.045	467.2
209.419	461.6
209.794	592.4
210.169	579.8
210.544	669.4
210.919	587
211.295	581.4
211.67	588.4
212.045	586.6
212.421	575.8
212.796	612
213.172	579.4
213.547	577.2
213.923	584.4
214.299	580.6
214.675	583.4
215.051	591
215.427	594.4
215.803	598.2
216.179	598
216.555	586.8
216.932	592
217.308	586.6
217.684	584.8
218.061	590
218.438	587.8
218.814	583.8
219.191	591
219.568	576.4
219.945	583.2
220.322	587
220.699	590.4
221.076	584.8
221.453	578
221.83	584.2
222.208	573
222.585	575
222.962	584.4
223.34	588
223.717	574.2
224.095	577.6
224.473	586.2
224.851	578
225.229	580.6
225.607	585.6
225.985	571.6
226.363	586
226.741	580.8
227.119	582.6
227.497	591.4
227.876	577
228.254	584.2
228.633	587.8
229.011	583.6
229.39	587
229.769	583.2
230.148	591
230.527	600.2
230.905	586.2
231.284	580
231.664	574.8
232.043	591.8
232.422	588.4
232.801	582.2
233.181	589.4
233.56	577.4
233.94	579.6
234.319	578
234.699	579.4
235.079	609.2
235.458	616
235.838	592.8
236.218	568.6
236.598	572
236.978	575.6
237.358	581.4
237.738	576.4
238.119	573.2
238.499	571.8
238.88	579.6
239.26	588.6
239.641	567.6
240.021	581.2
240.402	581.6
240.783	576.6
241.163	578.6
241.544	580
241.925	582
242.306	594.4
242.687	586.6
243.069	585
243.45	585.6
243.831	573
244.212	574.4
244.594	604.8
244.975	585.2
245.357	577.8
245.739	577.2
246.12	582.4
246.502	590
246.884	580
247.266	573.2
247.648	586.6
248.03	589
248.412	587.6
248.794	577.4
249.176	569.4
249.559	585.8
249.941	572.2
250.323	571
250.706	573.6
251.089	575.4
251.471	576.2
251.854	584.4
252.237	577.2
252.62	585
253.002	576
253.385	577.8
253.769	589.4
254.152	576.4
254.535	591.6
254.918	575.6
255.301	580
255.685	572.4
256.068	563
256.452	595.6
256.835	588.8
257.219	581.8
257.603	591.8
257.986	573.8
258.37	590.6
258.754	574.4
259.138	584.8
259.522	584.4
259.906	580
260.29	590.8
260.675	577.4
261.059	587.2
261.443	564.6
261.828	581.4
262.212	586
262.597	578.4
262.981	578.8
263.366	581.2
263.751	575.8
264.136	579
264.521	574.2
264.906	576.4
265.291	593.6
265.676	579.6
266.061	578.4
266.446	588.4
266.831	577.4
267.217	593.2
267.602	582.2
267.987	590.2
268.373	582.6
268.759	583
269.144	585.4
269.53	583
269.916	580.6
270.302	582.6
270.688	587.2
271.074	585.4
271.46	591.2
271.846	604.6
272.232	584.4
272.618	578.2
273.004	581.4
273.391	586.6
273.777	585.4
274.164	580.8
274.55	586.8
274.937	580.2
275.324	578
275.71	584.6
276.097	586.4
276.484	574.6
276.871	573.8
277.258	589
277.645	567
278.032	573.6
278.419	581.6
278.807	583
279.194	573.2
279.581	574.2
279.969	582.4
280.356	579.6
280.744	586.6
281.131	593.6
281.519	593.6
281.907	577.6
282.295	581.4
282.682	586.4
283.07	585.4
283.458	588.4
283.846	591
284.235	594
284.623	588.8
285.011	573
285.399	592
285.788	585.2
286.176	573.4
286.565	591.8
286.953	582
287.342	577.4
287.731	574
288.119	574.4
288.508	577.6
288.897	578.2
289.286	571.6
289.675	584.2
290.064	589
290.453	579
290.821	592
291.21	597.6
291.599	576.4
291.989	582
292.378	589.2
292.768	595
293.157	584.2
293.547	587.4
293.936	580.2
294.326	579.8
294.716	581.8
295.106	569.4
295.496	578
295.886	581.8
296.276	580.6
296.666	569.4
297.056	576.8
297.446	570.2
297.836	589.8
298.227	574.4
298.617	573.2
299.008	589.2
299.398	578.2
299.789	569.8
300.179	581.6
300.57	590.6
300.961	574.4
301.352	578.2
301.742	587.6
302.133	582.2
302.524	573.6
302.915	577.8
303.307	574
303.698	588.2
304.089	583.8
304.48	581.4
304.872	582.6
305.263	577.6
