#lambda/nm	C1
208.295	567.6
208.67	507.8
209.045	462.2
209.419	466
209.794	588.6
210.169	573.6
210.544	672.6
210.919	588.8
211.295	578.4
211.67	585.8
212.045	581
212.421	580.2
212.796	611.4
213.172	579.8
213.547	579.2
213.923	578
214.299	573.6
214.675	585.2
215.051	586
215.427	591.4
215.803	602.4
216.179	585.8
216.555	578.6
216.932	591.8
217.308	583.8
217.684	582.6
218.061	593
218.438	587
218.814	577.6
219.191	585.2
219.568	574.2
219.945	575.8
220.322	574.8
220.699	591.6
221.076	585.4
221.453	586
221.83	575
222.208	583.6
222.585	574.8
222.962	589.6
223.34	583.2
223.717	580
224.095	586.2
224.473	588.6
224.851	575.8
225.229	586
225.607	592
225.985	578.8
226.363	585.2
226.741	575.2
227.119	581.2
227.497	590.8
227.876	574.4
228.254	584.6
228.633	581
229.011	584.2
229.39	585.4
229.769	574
230.148	586.2
230.527	594.2
230.905	580.8
231.284	587.2
231.664	570.2
232.043	584.8
232.422	583.2
232.801	577.2
233.181	573.8
233.56	576
233.94	582.2
234.319	567.6
234.699	586.2
235.079	602.4
235.458	616
235.838	593.4
236.218	574.6
236.598	571.2
236.978	573.8
237.358	574.2
237.738	573
238.119	585.6
238.499	572.6
238.88	578.6
239.26	583.8
239.641	573.4
240.021	574.2
240.402	577.4
240.783	576.6
241.163	577.8
241.544	584.6
241.925	585.6
242.306	591.6
242.687	584.8
243.069	581.6
243.45	584.2
243.831	577.8
244.212	583.6
244.594	612.4
244.975	589.6
245.357	584.2
245.739	577.2
246.12	582
246.502	586.6
246.884	577.4
247.266	580.6
247.648	580.8
248.03	593.6
248.412	581.2
248.794	575.6
249.176	574
249.559	587.4
249.941	577.2
250.323	580.8
250.706	570.2
251.089	577.8
251.471	583.4
251.854	583
252.237	579.4
252.62	584.4
253.002	584.2
253.385	576.2
253.769	590.2
254.152	581.4
254.535	584.4
254.918	572.6
255.301	575.2
255.685	577.8
256.068	567.6
256.452	600
256.835	582.4
257.219	575.8
257.603	584
257.986	572.2
258.37	582.8
258.754	571
259.138	585.6
259.522	588.2
259.906	575
260.29	575.2
260.675	574.6
261.059	582.8
261.443	561.6
261.828	580.6
262.212	582
262.597	564.6
262.981	569
263.366	584.6
263.751	578.2
264.136	583.2
264.521	577.8
264.906	569.4
265.291	587.4
265.676	576.2
266.061	585
266.446	596.8
266.831	584.8
267.217	594.4
267.602	585.8
267.987	577.8
268.373	575
268.759	584.6
269.144	585.2
269.53	579.4
269.916	580.8
270.302	578.8
270.688	584.8
271.074	583.2
271.46	581.6
271.846	605.8
272.232	584.6
272.618	576.6
273.004	579.6
273.391	587
273.777	594.4
274.164	589.2
274.55	594.4
274.937	583.2
275.324	578.2
275.71	581.6
276.097	580.8
276.484	575.8
276.871	580
277.258	588
277.645	577
278.032	578.6
278.419	577
278.807	582.8
279.194	583.6
279.581	571
279.969	580.4
280.356	581.6
280.744	582
281.131	597.6
281.519	585
281.907	582.6
282.295	577
282.682	591.2
283.07	582.6
283.458	584.8
283.846	589.8
284.235	586
284.623	586
285.011	577.4
285.399	590.2
285.788	581.8
286.176	569.8
286.565	591.2
286.953	577
287.342	577.2
287.731	575.4
288.119	574.2
288.508	576.4
288.897	590
289.286	572
289.675	584.6
290.064	588.8
290.453	570.2
290.821	584.6
291.21	583.8
291.599	574.2
291.989	585.4
292.378	585
292.768	596.2
293.157	583.2
293.547	590.4
293.936	581.8
294.326	579.8
294.716	586.2
295.106	571
295.496	589.2
295.886	592.2
296.276	579.6
296.666	573.8
297.056	570.4
297.446	573.4
297.836	602.8
298.227	573.4
298.617	583.8
299.008	589
299.398	585
299.789	578
300.179	587
300.57	588.4
300.961	580.8
301.352	577.6
301.742	574.6
302.133	584.6
302.524	577.6
302.915	580
303.307	573.8
303.698	585.8
304.089	585
304.48	576
304.872	584
305.263	588
305.655	572
306.046	580
306.438	585.4
306.829	573.4
307.221	585
307.613	582.8
308.005	581.8
308.397	593
308.789	599
309.181	594.2
309.573	595
309.965	587.8
310.357	574.2
310.749	584.6
311.142	573.6
311.534	580.8
311.926	582.6
312.319	575.8
312.711	575.6
313.104	591.2
313.497	580.4
313.889	601.8
314.282	591.6
314.675	598.4
315.068	581.8
315.461	589.4
315.854	601.4
316.247	591.6
316.64	578.8
317.033	577.4
317.405	591.8
317.798	584
318.192	586
318.585	575
318.979	591
319.372	580.4
319.766	579
320.16	586.8
320.553	583.8
320.947	593.8
321.341	581.8
321.735	580.6
322.129	572.4
322.523	612.4
322.917	576
323.311	587
323.705	588.8
324.099	575.8
324.494	588.2
324.888	587.2
325.282	581
325.677	590.8
326.071	583.4
326.466	586.2
326.861	582.2
327.255	589.4
327.65	589.6
328.045	589.2
328.44	583.6
328.835	579.8
329.23	573.4
329.625	596.2
330.02	576.2
330.415	606.4
330.81	584.6
331.206	583
331.601	577.6
331.996	590
332.37	594.8
332.766	576.2
333.161	596.8
333.557	580.2
333.953	580.4
334.348	864.6
334.744	585
335.14	577.4
335.536	580.6
335.932	592.6
336.328	583.2
336.724	583.8
337.12	577.8
337.516	587.4
337.913	580.6
338.309	589.6
338.705	587.8
339.102	578.2
339.498	578.2
339.895	587
340.291	568.4
340.688	594.6
341.085	568
341.481	577.4
341.878	579.6
342.275	589.8
342.672	571.4
343.069	576.2
343.466	568.2
343.842	583.4
344.239	578.4
344.636	581.6
345.033	574.4
345.431	567.6
345.828	578.6
346.225	577.2
346.623	599.6
347.02	584.8
347.418	586.8
347.816	588.6
348.213	569.4
348.611	587.8
349.009	572.8
349.407	587.6
349.805	571.4
350.203	567.4
350.601	588.4
350.999	572.2
351.397	622
351.795	573.6
352.193	578.6
352.57	587
352.969	581.6
353.367	566.4
353.766	573.4
354.164	571.6
354.563	586.4
354.961	579.2
355.36	570.2
355.759	577
356.158	571.8
356.557	571.6
356.956	566
357.355	563.8
357.754	579.8
358.153	580.4
358.552	589.4
358.951	572.8
359.35	591
359.75	566
360.149	565.4
360.527	571.6
360.926	565.4
361.326	575.4
361.726	577
362.125	569.4
362.525	579.2
362.925	570.4
363.325	573
363.724	579.2
364.124	570
364.524	573.8
364.924	568.4
365.324	584.6
365.725	564.4
366.125	583
366.525	580
366.904	568
367.304	562
367.705	587
368.105	587
368.506	570.8
368.906	579.8
369.307	577
369.708	578.8
370.108	567
370.509	587.2
370.91	571
371.311	576
371.712	571.4
372.113	571.4
372.514	567.8
372.894	577
373.295	565.8
373.696	583.2
374.097	575.4
374.499	592.2
374.9	580.8
375.301	567.8
375.703	572.6
376.105	567.2
376.506	578.4
376.908	580.4
377.309	578
377.711	580.4
378.113	574.6
378.493	577.6
378.895	579.6
379.297	585.4
379.699	557.6
380.102	574.8
380.504	573
380.906	567.8
381.308	589.4
381.71	572.4
382.113	587.4
382.515	572.2
382.918	576
383.299	576.8
383.701	578.8
384.104	580.4
384.507	555.6
384.909	569.4
385.312	562
385.715	570.8
386.118	570.2
386.521	569
386.924	578.4
387.327	567.4
387.709	566.4
388.112	567.4
388.515	567
388.918	571.2
389.322	572
389.725	567.6
390.129	593.2
390.532	569.6
390.936	569.8
391.339	563
391.743	577.8
392.125	567.8
392.529	581
392.933	588
393.337	571
393.74	569.4
394.144	573
394.548	573.2
394.953	564.4
395.357	581.4
395.761	561.4
396.144	576
396.548	581
396.952	575.4
397.357	578.2
397.761	568.6
398.166	570.8
398.57	569.8
398.975	567.6
399.379	577.6
399.763	606.2
400.168	573.4
400.572	570.2
400.977	574
401.382	585
401.787	581
402.192	585.8
402.597	582.8
403.002	564.8
403.386	580.6
403.791	590.8
404.197	561.4
404.602	572.8
405.007	565.4
405.413	568.6
405.818	580.8
406.224	568.2
406.608	566.2
407.014	566.2
407.42	587.6
407.825	564.8
408.231	579.8
408.637	580
409.043	580.2
409.449	568.4
409.834	563
410.24	572.4
410.646	573
411.052	580.6
411.458	575.2
411.865	576.6
412.271	579
412.677	569
413.062	578
413.469	569.4
413.875	588.6
414.282	570.6
414.689	570.6
415.095	577.4
415.502	570.4
415.888	585
416.294	560.6
416.701	603.2
417.108	578.2
417.515	575.8
417.923	574
418.33	588
418.715	583.4
419.123	573.4
419.53	571
419.937	574.4
420.345	582
420.752	572.4
421.16	581
421.546	576.4
421.953	585.2
422.361	567.8
422.769	581.4
423.177	568.2
423.585	602.4
423.992	589.4
424.379	584.4
424.787	581.4
425.195	590.4
425.603	572
426.011	583.4
426.419	585.6
426.806	576.4
427.214	579.4
427.623	579
428.031	594.4
428.44	571
428.848	586.4
429.235	594
429.644	577.8
430.053	577.2
430.461	607
430.87	609.6
431.279	599
431.666	593
432.075	600.2
432.484	609.8
432.893	602.4
433.302	627.4
433.711	641
434.099	624.8
434.508	629.6
434.918	629.4
435.327	653.6
435.737	655.6
436.125	648
436.534	661.4
436.944	669.2
437.353	674.8
437.763	698.6
438.173	671.8
438.561	694
438.971	689
439.381	702.2
439.791	709.2
440.201	700.2
440.589	718.2
440.999	731.4
441.409	728.2
441.819	725.6
442.23	749.8
442.619	754
443.029	751
443.439	756
443.85	764.2
444.26	774.8
444.649	764
445.06	761.8
445.471	765.6
445.881	765
446.292	789.8
446.682	793.6
447.092	780
447.503	824.8
447.914	785
448.325	787.4
448.715	784.2
449.126	782.6
449.537	792.8
449.948	794.4
450.338	800.4
450.75	804.8
451.161	804.8
451.572	811.8
451.984	797.4
452.374	781.2
452.786	800.6
453.197	809.6
453.609	813.8
453.999	799.6
454.411	795.8
454.823	808
455.235	810
455.647	800.8
456.037	809
456.449	790.4
456.862	813.2
457.274	818.2
457.665	806
458.077	819.2
458.489	842.4
458.902	817.2
459.293	815.8
459.705	805.2
460.118	814.4
460.53	822.6
460.921	818.2
461.334	823.2
461.747	822.6
462.16	825.4
462.551	832.4
462.964	836.6
463.377	804.4
463.79	803.6
464.182	821.4
464.595	814.2
465.008	812.6
465.421	822.4
465.813	821
466.226	825.6
466.64	815.2
467.053	858
467.445	814.6
467.859	834.4
468.272	818
468.686	821.2
469.078	811.8
469.492	803.8
469.906	814.2
470.298	820.6
470.712	812.6
471.126	837.2
471.54	808.4
471.933	802.4
472.347	814.4
472.761	816.8
473.175	802.2
473.568	816.8
473.982	802.8
474.397	799.4
474.79	820
475.204	812
475.619	809
476.033	815.8
476.426	799.6
476.841	792.8
477.256	838.4
477.649	800.2
478.064	787.2
478.479	798
478.872	801.4
479.287	793.4
479.702	791.6
480.118	801.4
480.511	794
480.927	786
481.342	785.8
481.736	791
482.151	783
482.566	796.6
482.96	791.4
483.376	802
483.792	781
484.186	792
484.602	778.2
485.017	792.8
485.412	772.6
485.827	779
486.243	768.2
486.638	793
487.054	783
487.47	789.8
487.865	766.6
488.281	766.2
488.697	762
489.092	771.6
489.508	769.6
489.925	783.2
490.32	763
490.736	776.4
491.153	761.4
491.548	766
491.964	767.4
492.381	753
492.776	762.2
493.193	760.6
493.61	762.8
494.006	758.6
494.422	767.4
494.84	750.2
495.235	756.6
495.652	745.2
496.069	752.2
496.465	733
496.883	743.2
