#lambda/nm	C1
208.295	547
208.67	489.8
209.045	456.6
209.419	455
209.794	596.6
210.169	589.4
210.544	690.2
210.919	611
211.295	587.2
211.67	597.4
212.045	596.8
212.421	584.2
212.796	623.4
213.172	597
213.547	597.8
213.923	601
214.299	592.6
214.675	612.2
215.051	600.4
215.427	604.4
215.803	615.2
216.179	603.2
216.555	591.6
216.932	605.2
217.308	591.2
217.684	597.8
218.061	595.4
218.438	605.2
218.814	595
219.191	599.2
219.568	591
219.945	588.8
220.322	600
220.699	599.4
221.076	596.6
221.453	597
221.83	581.4
222.208	599
222.585	589.4
222.962	601
223.34	600.2
223.717	602.8
224.095	590.8
224.473	592
224.851	590.8
225.229	585.6
225.607	610
225.985	589.6
226.363	596.8
226.741	594.6
227.119	592.6
227.497	604.8
227.876	580.2
228.254	598.8
228.633	597.4
229.011	600.2
229.39	598.8
229.769	600.2
230.148	601.2
230.527	608.2
230.905	595.2
231.284	599
231.664	592.4
232.043	609.8
232.422	609
232.801	591
233.181	596.8
233.56	593.4
233.94	605
234.319	579.4
234.699	593
235.079	628
235.458	628.2
235.838	609.6
236.218	592
236.598	594.6
236.978	591.6
237.358	589.4
237.738	593.8
238.119	603.2
238.499	594.2
238.88	598.2
239.26	606.6
239.641	586.4
240.021	596.8
240.402	591.2
240.783	590
241.163	598.8
241.544	603.8
241.925	596.8
242.306	604
242.687	602.8
243.069	598.8
243.45	600.6
243.831	598.8
244.212	597
244.594	625
244.975	600.8
245.357	602.4
245.739	590.4
246.12	595.2
246.502	610.2
246.884	602.2
247.266	593.2
247.648	596.4
248.03	619.8
248.412	595
248.794	589.2
249.176	586
249.559	603.2
249.941	585.6
250.323	589
250.706	588.6
251.089	593.6
251.471	589.6
251.854	584.8
252.237	594
252.62	602.2
253.002	595
253.385	597
253.769	606.4
254.152	595.2
254.535	596.6
254.918	589.6
255.301	603.4
255.685	596.4
256.068	589.8
256.452	617
256.835	606.2
257.219	596.2
257.603	609.8
257.986	589
258.37	599.8
258.754	582.2
259.138	612.2
259.522	602.2
259.906	594.8
260.29	599
260.675	596.8
261.059	596.4
261.443	584.4
261.828	601.2
262.212	596.8
262.597	576.8
262.981	589.2
263.366	597.4
263.751	595
264.136	582
264.521	591.2
264.906	584.2
265.291	600.4
265.676	594
266.061	600.8
266.446	599.6
266.831	593.6
267.217	602.8
267.602	590.8
267.987	600
268.373	592.4
268.759	604.2
269.144	602.6
269.53	590.8
269.916	587.2
270.302	591.2
270.688	598
271.074	590.8
271.46	603.8
271.846	622.6
272.232	594
272.618	589.2
273.004	603.6
273.391	609
273.777	607.8
274.164	598
274.55	610.6
274.937	599
275.324	601.2
275.71	601.8
276.097	596.2
276.484	597.2
276.871	604.2
277.258	599
277.645	583.6
278.032	598.8
278.419	590.8
278.807	604.8
279.194	587.2
279.581	587.2
279.969	601.4
280.356	600.4
280.744	604.8
281.131	617.8
281.519	606.6
281.907	587.2
282.295	590.8
282.682	606
283.07	602.6
283.458	603.4
283.846	607.8
284.235	611.4
284.623	605.4
285.011	590.8
285.399	605.2
285.788	594.2
286.176	580.2
286.565	607.6
286.953	597.2
287.342	593.8
287.731	586.6
288.119	585.6
288.508	593.8
288.897	598.2
289.286	585.6
289.675	594.4
290.064	599
290.453	598.4
290.821	593.2
291.21	614.4
291.599	586
291.989	595.8
292.378	596
292.768	616.6
293.157	599.4
293.547	603.8
293.936	594.4
294.326	592.8
294.716	593.2
295.106	586.2
295.496	599.6
295.886	604.2
296.276	590.4
296.666	594
297.056	590
297.446	592
297.836	610
298.227	597.8
298.617	600.2
299.008	606.4
299.398	597.8
299.789	593.2
300.179	599.8
300.57	606
300.961	599.6
301.352	594
301.742	608.8
302.133	602.8
302.524	597.8
302.915	593.4
303.307	587.8
303.698	609.4
304.089	599.6
304.48	595.8
304.872	605
305.263	600.6
305.655	589.8
306.046	604.2
306.438	601
306.829	593.8
307.221	600
307.613	603.8
308.005	604.8
308.397	607.4
308.789	616.6
309.181	619.4
309.573	614.2
309.965	610.2
310.357	591.2
310.749	601.2
311.142	587.8
311.534	597.2
311.926	600.4
312.319	600.2
312.711	593.8
313.104	612.2
313.497	596.8
313.889	624.4
314.282	606
314.675	623.4
315.068	599
315.461	596.8
315.854	622.2
316.247	601.8
316.64	594
317.033	597.4
317.405	608.6
317.798	600.6
318.192	602
318.585	589.4
318.979	598
319.372	593
319.766	591
320.16	607.2
320.553	606.8
320.947	610.8
321.341	591
321.735	588.8
322.129	583.6
322.523	622.8
322.917	597.2
323.311	606
323.705	598.6
324.099	598.8
324.494	610.8
324.888	604.2
325.282	602.4
325.677	608.2
326.071	603.6
326.466	603.8
326.861	594.8
327.255	605.2
327.65	605
328.045	609.6
328.44	604.6
328.835	600.6
329.23	591
329.625	610.2
330.02	599
330.415	625.4
330.81	593.2
331.206	596
331.601	595
331.996	611.6
332.37	613.6
332.766	593.8
333.161	611.6
333.557	605
333.953	597.8
334.348	910.6
334.744	605.8
335.14	597.8
335.536	589.8
335.932	604.2
336.328	593
336.724	601
337.12	594.8
337.516	600.4
337.913	599.2
338.309	612
338.705	591.2
339.102	602.8
339.498	593.4
339.895	607.8
340.291	592.6
340.688	604.8
341.085	580.8
341.481	595
341.878	595.4
342.275	609.4
342.672	589.8
343.069	592.4
343.466	581.6
343.842	606.8
344.239	591.8
344.636	595.2
345.033	584
345.431	584
345.828	589.2
346.225	594
346.623	623.8
347.02	591.4
347.418	601.6
347.816	607.6
348.213	583.8
348.611	601.2
349.009	590.8
349.407	601.6
349.805	588.6
350.203	582
350.601	607.2
350.999	586
351.397	640.2
351.795	593.4
352.193	601
352.57	597
352.969	606.2
353.367	586.6
353.766	588.4
354.164	589
354.563	601.4
354.961	592.8
355.36	593.4
355.759	595.2
356.158	586.2
356.557	588.8
356.956	591.4
357.355	584.2
357.754	598.2
358.153	601.8
358.552	609.2
358.951	591
359.35	597.4
359.75	586.8
360.149	581
360.527	581.2
360.926	578.2
361.326	588.2
361.726	583.4
362.125	579.2
362.525	597.6
362.925	583
363.325	589.2
363.724	585.8
364.124	578
364.524	579.8
364.924	583.6
365.324	595.8
365.725	575.6
366.125	599.4
366.525	588.2
366.904	581.6
367.304	574.2
367.705	604
368.105	600
368.506	586
368.906	591.8
369.307	587.2
369.708	593.4
370.108	583.2
370.509	593.4
370.91	587
371.311	594
371.712	590.2
