#lambda/nm	C1
208.295	569
208.67	503.6
209.045	465
209.419	469.4
209.794	588.6
210.169	581.6
210.544	672.8
210.919	590.6
211.295	569.4
211.67	582.2
212.045	582.4
212.421	568.2
212.796	604.8
213.172	578.8
213.547	572.2
213.923	584.8
214.299	574.2
214.675	583.8
215.051	577
215.427	596
215.803	603.2
216.179	584
216.555	573.2
216.932	592.8
217.308	582.4
217.684	576.2
218.061	590
218.438	584
218.814	572.8
219.191	586.2
219.568	569.6
219.945	575.8
220.322	574
220.699	584.4
221.076	581
221.453	579.6
221.83	573.2
222.208	573.6
222.585	575.8
222.962	583.6
223.34	586.6
223.717	580.6
224.095	580
224.473	576.2
224.851	573
225.229	574.2
225.607	593.2
225.985	568.8
226.363	572
226.741	577.4
227.119	574.4
227.497	585.8
227.876	571
228.254	578.8
228.633	581.4
229.011	578.6
229.39	586.8
229.769	577
230.148	588.2
230.527	593.2
230.905	582.4
231.284	576.6
231.664	573.2
232.043	582.4
232.422	581.4
232.801	571.6
233.181	583.4
233.56	574.8
233.94	574.6
234.319	571.4
234.699	578.2
235.079	607.8
235.458	611.4
235.838	596.8
236.218	574.6
236.598	572.8
236.978	580.4
237.358	575.4
237.738	572
238.119	584.6
238.499	567.4
238.88	575.2
239.26	588.4
239.641	575.4
240.021	568.4
240.402	578.4
240.783	575.8
241.163	569
241.544	577.8
241.925	577.6
242.306	584.4
242.687	575
243.069	584.8
243.45	587.4
243.831	579.8
244.212	573.8
244.594	603.4
244.975	586
245.357	580.2
245.739	571.6
246.12	580.8
246.502	592.2
246.884	575.6
247.266	567.8
247.648	575.2
248.03	587.6
248.412	584.8
248.794	586.6
249.176	574.6
249.559	587.4
249.941	573.4
250.323	571.8
250.706	575.6
251.089	575.8
251.471	574.6
251.854	584.2
252.237	574.8
252.62	585.8
253.002	586.4
253.385	586.2
253.769	596.8
254.152	580.2
254.535	581.8
254.918	576.6
255.301	568.8
255.685	574.8
256.068	564.8
256.452	594.4
256.835	585.2
257.219	582
257.603	590.8
257.986	578
258.37	583.8
258.754	568.8
259.138	580.6
259.522	580.8
259.906	579.2
260.29	580
260.675	574.4
261.059	580.2
261.443	569.8
261.828	581
262.212	575
262.597	574.4
262.981	574.2
263.366	580.4
263.751	576.2
264.136	570.2
264.521	582.8
264.906	571.6
265.291	583.6
265.676	581.2
266.061	578.2
266.446	589.6
266.831	579.2
267.217	597.4
267.602	584
267.987	574.6
268.373	574
268.759	580
269.144	587.2
269.53	581
269.916	572.4
270.302	578.6
270.688	582
271.074	576
271.46	591.6
271.846	600
272.232	576.4
272.618	563.8
273.004	576.4
273.391	583
273.777	591.6
274.164	583
274.55	582.4
274.937	574.4
275.324	578.4
275.71	579.8
276.097	574.4
276.484	575.2
276.871	579.4
277.258	572.6
277.645	563.8
278.032	578.4
278.419	578.8
278.807	577.2
279.194	568.2
279.581	578
279.969	585.2
280.356	578.4
280.744	576.2
281.131	595.2
281.519	581.2
281.907	575.8
282.295	569
282.682	584.6
283.07	574.4
283.458	584.2
283.846	585.6
284.235	574.8
284.623	587.6
285.011	567.2
285.399	579.8
285.788	583.6
