#lambda/nm	C1
208.295	544.4
208.67	482
209.045	447.6
209.419	445.4
209.794	608.2
210.169	596.8
210.544	691.6
210.919	608.6
211.295	590
211.67	600.4
212.045	597.8
212.421	598.6
212.796	631
213.172	591.4
213.547	599.8
213.923	599.6
214.299	594.6
214.675	606.8
215.051	608.4
215.427	609
215.803	614.2
216.179	609.6
216.555	595.8
216.932	612.2
217.308	605.4
217.684	602.2
218.061	614.4
218.438	614.2
218.814	587.2
219.191	606
219.568	592.2
219.945	595
220.322	603.4
220.699	610.4
221.076	603.4
221.453	603
221.83	602.6
222.208	594
222.585	595.2
222.962	601
223.34	602.4
223.717	599.2
224.095	607
224.473	605.4
224.851	592.8
225.229	589.6
225.607	619.8
225.985	594.8
226.363	606
226.741	607.8
227.119	597
227.497	618.4
227.876	589.2
228.254	612.8
228.633	598.4
229.011	605.4
229.39	605.2
229.769	598.8
230.148	601
230.527	616
230.905	598.8
231.284	609.8
231.664	598.2
232.043	613.4
232.422	605.2
232.801	592.6
233.181	607.6
233.56	597.6
233.94	598.8
234.319	589.6
234.699	607.4
235.079	637.6
235.458	627.2
235.838	622.6
236.218	594.4
236.598	588.6
236.978	594.4
237.358	601.2
237.738	597.4
238.119	610.4
238.499	592
238.88	604.4
239.26	612.2
239.641	589.4
240.021	590.8
240.402	601.8
240.783	596.6
241.163	602
241.544	610.2
241.925	600.4
242.306	611.4
242.687	598
243.069	605.2
243.45	599.8
243.831	596.4
244.212	599.4
244.594	637
244.975	604.6
245.357	612.6
245.739	596.2
246.12	600.8
246.502	612.2
246.884	608.2
247.266	597.2
247.648	607
248.03	629.2
248.412	609.6
248.794	605
249.176	598.6
249.559	603.8
249.941	601
250.323	587.4
250.706	600.6
251.089	606.8
251.471	598.6
251.854	594.6
252.237	598.8
252.62	610.2
253.002	599
253.385	600.8
253.769	618.4
254.152	603.6
254.535	605.8
254.918	598.6
255.301	603.6
255.685	605.2
256.068	591.6
256.452	619.6
256.835	613
257.219	607.4
257.603	607.2
257.986	593
258.37	609.2
258.754	586
259.138	596.6
259.522	615.6
259.906	610.8
260.29	605.4
260.675	601.4
261.059	613.4
261.443	591.8
261.828	611.4
262.212	606.2
262.597	593.2
262.981	602
263.366	613.8
263.751	610.4
264.136	593.6
264.521	598
264.906	595.4
265.291	610
265.676	597.6
266.061	608.8
266.446	622.4
266.831	603.8
267.217	614.8
267.602	613.2
267.987	590.8
268.373	598.6
268.759	615.8
269.144	613.2
269.53	603.8
269.916	603.2
270.302	598.8
270.688	607.2
271.074	605.4
271.46	612.8
271.846	629.8
272.232	603.8
272.618	597.8
273.004	596.4
273.391	610
273.777	611.2
274.164	603.4
274.55	618.6
274.937	607.4
275.324	597.2
275.71	610.4
276.097	606.4
276.484	595.8
276.871	603.2
277.258	608.2
277.645	594
278.032	599.8
278.419	608.6
278.807	607.6
279.194	595.8
279.581	596.2
279.969	600.2
280.356	599.2
280.744	598.8
281.131	618
281.519	611.6
281.907	595
282.295	593.2
282.682	604.2
283.07	603.4
283.458	599.4
283.846	610.2
284.235	601.8
284.623	606.2
285.011	586.8
285.399	603
285.788	589.8
286.176	591.4
286.565	610.2
286.953	596.8
287.342	596.6
287.731	592.2
288.119	588
288.508	595.4
288.897	598.2
289.286	590.4
289.675	598
290.064	604.4
290.453	602.6
290.821	609.6
291.21	610
291.599	601.2
291.989	600
292.378	614.8
292.768	620.4
293.157	604
293.547	603.8
293.936	601.8
294.326	597.4
294.716	612.6
295.106	598.8
295.496	607.6
295.886	600.4
296.276	594.6
296.666	602
297.056	593.2
297.446	586.8
297.836	616.6
298.227	605
298.617	602.8
299.008	620.2
299.398	606
299.789	599.8
300.179	606.8
300.57	615.6
300.961	596.2
301.352	597.2
301.742	605.8
302.133	587.4
302.524	605.6
302.915	600
303.307	595.8
303.698	615.8
304.089	605.8
304.48	598
304.872	600.4
305.263	595.8
305.655	596.2
306.046	616
306.438	608.8
306.829	592.4
307.221	615.8
307.613	605.2
308.005	610
308.397	615.2
308.789	620.8
309.181	626.8
309.573	614.2
309.965	614.8
310.357	598.6
310.749	617.8
311.142	583.4
311.534	592.2
311.926	606.8
312.319	589.4
312.711	601
313.104	611.6
313.497	591
313.889	635
314.282	614.8
314.675	633.4
315.068	601.4
315.461	603.4
315.854	636.4
316.247	608.6
316.64	608.8
317.033	605.4
317.405	618.8
317.798	610.8
318.192	606.2
318.585	598.4
318.979	603.4
319.372	594
319.766	605.2
320.16	610
320.553	615.6
320.947	618.6
321.341	610.4
321.735	594
322.129	592.2
322.523	624
322.917	594.4
