#lambda/nm	C1
208.295	557
208.67	498.8
209.045	461.8
209.419	454.2
209.794	594.6
210.169	574.6
210.544	677.4
210.919	593.2
211.295	583
211.67	589.4
212.045	593.2
212.421	581.2
212.796	622
213.172	584.2
213.547	585.6
213.923	580
214.299	583.8
214.675	597.8
215.051	591.2
215.427	592.2
215.803	601.2
216.179	591.8
216.555	592.6
216.932	597.8
217.308	587.4
217.684	592.4
218.061	587.2
218.438	591
218.814	581.4
219.191	589.8
219.568	591
219.945	587.4
220.322	592
220.699	584.2
221.076	590.6
221.453	591.8
221.83	579.8
222.208	580.4
222.585	588.6
222.962	584.4
223.34	589.4
223.717	591.4
224.095	589
224.473	589.6
224.851	580.8
225.229	587.6
225.607	598.4
225.985	581.4
226.363	594.6
226.741	589.4
227.119	582.6
227.497	589.6
227.876	574.8
228.254	596.4
228.633	591
229.011	584.6
229.39	588
229.769	584
230.148	591
230.527	604.6
230.905	589.2
231.284	585
231.664	579.6
232.043	599.2
232.422	590
232.801	583.6
233.181	596.6
233.56	586
233.94	590
234.319	581.6
234.699	579.8
235.079	626.8
235.458	606.2
235.838	596.4
236.218	581.4
236.598	581.2
236.978	583.2
237.358	578.6
237.738	576.2
238.119	588.8
238.499	574.4
238.88	586
239.26	601.4
239.641	582.2
240.021	579.8
240.402	587
240.783	576
241.163	589.2
241.544	587.2
241.925	592.4
242.306	599.2
242.687	588.8
243.069	592.8
243.45	598.4
243.831	587
244.212	588.4
244.594	622.6
244.975	593.4
245.357	590.6
245.739	579.4
246.12	593.8
246.502	597.8
246.884	589.4
247.266	578.2
247.648	597.6
248.03	606
248.412	587
248.794	592.4
249.176	584.2
249.559	590.8
249.941	582.4
250.323	580.6
250.706	583.2
251.089	588.4
251.471	580.2
251.854	587.6
252.237	582.4
252.62	599.2
253.002	588.4
253.385	586
253.769	597
254.152	586.4
254.535	588.2
254.918	577
255.301	587
255.685	578.6
256.068	584
256.452	604.2
256.835	603.6
257.219	591.4
257.603	598.2
257.986	585.8
258.37	590.4
258.754	573.6
259.138	589.6
259.522	602.6
259.906	583.4
260.29	592
260.675	584
261.059	587.6
261.443	579
261.828	586.2
262.212	586.6
262.597	576.6
262.981	587.6
263.366	590.2
263.751	588.8
264.136	588.6
264.521	591.4
264.906	586
265.291	598
265.676	583.8
266.061	590.2
266.446	603.6
266.831	592
267.217	601.6
267.602	581.2
267.987	585
268.373	584
268.759	585.6
269.144	594
269.53	585.6
269.916	588.6
270.302	581.6
270.688	591
271.074	591.4
271.46	600.6
271.846	625.2
272.232	593.6
272.618	582.4
273.004	592
273.391	602
273.777	596.6
274.164	597
274.55	600.6
274.937	597.4
275.324	582.6
275.71	601.4
276.097	594.8
276.484	584.8
276.871	594.2
277.258	585.6
277.645	575.6
278.032	587.8
278.419	586.8
278.807	583.8
279.194	578.4
279.581	578.2
279.969	590.2
280.356	598.2
280.744	601.4
281.131	611.8
281.519	600.8
281.907	589.2
282.295	587
282.682	603.6
283.07	590.8
283.458	591.6
283.846	596
284.235	602.4
284.623	596.2
285.011	569.8
285.399	594.4
285.788	591.2
286.176	580
286.565	596.8
286.953	577.6
287.342	577.6
287.731	586.4
288.119	575.6
288.508	587.6
288.897	587.4
289.286	586.6
289.675	593.6
290.064	595.4
290.453	574.4
290.821	591.6
291.21	597.6
291.599	590.8
291.989	587.4
292.378	590.4
292.768	603.8
293.157	589.2
293.547	592.2
293.936	586.2
294.326	583.6
294.716	589.8
295.106	584
295.496	592.2
295.886	582
296.276	585.6
296.666	587.4
297.056	579
297.446	580.4
297.836	604
298.227	581
298.617	582.8
299.008	594.4
299.398	586
299.789	581
300.179	591.4
300.57	596
300.961	585.6
301.352	578.6
301.742	584.8
302.133	580.4
302.524	580.8
302.915	585.8
303.307	569.4
303.698	590.2
304.089	588
304.48	575.4
304.872	589
305.263	581
305.655	582.8
306.046	590.6
306.438	588.8
306.829	576.4
307.221	593.2
307.613	589.2
308.005	600
308.397	594
308.789	599.8
309.181	607.8
309.573	597
309.965	592
310.357	588.2
310.749	596.4
311.142	578.2
311.534	583.2
311.926	595
312.319	589.6
312.711	584.4
313.104	592.4
313.497	594
313.889	616.2
314.282	606.2
314.675	610.4
315.068	587.6
315.461	585.2
315.854	614.2
316.247	590.6
316.64	581.4
317.033	587.8
317.405	590.8
317.798	588.4
318.192	595.2
318.585	582.4
318.979	595.4
319.372	584
319.766	588.8
320.16	601
320.553	596
320.947	607.4
321.341	586.8
321.735	588.2
322.129	575.2
322.523	608.6
322.917	581.2
323.311	596.6
323.705	592.2
324.099	584.6
324.494	592.2
324.888	593.2
325.282	585.4
325.677	594.2
326.071	596.6
326.466	592.2
326.861	586.8
327.255	590
327.65	594.6
328.045	600.4
328.44	585.6
328.835	591.6
329.23	576.6
329.625	601.6
330.02	573.8
330.415	603
330.81	586
331.206	585.8
331.601	581.4
331.996	595.8
332.37	599.6
332.766	582
333.161	600.4
333.557	585.6
333.953	587
334.348	844.8
334.744	585.4
335.14	584.6
335.536	586.2
335.932	595.4
336.328	580.8
336.724	588
337.12	583
337.516	590.2
337.913	588.8
338.309	599
338.705	584.4
339.102	596.6
339.498	585
339.895	606.4
340.291	575.8
340.688	590.8
341.085	577.6
341.481	589.2
341.878	580.4
342.275	606.6
342.672	585.6
343.069	594.8
343.466	575.8
343.842	595.8
344.239	585.2
344.636	581.4
345.033	577
345.431	582.8
345.828	593.4
346.225	580
346.623	609
347.02	589.8
347.418	588.4
347.816	598.2
348.213	576
348.611	587.8
349.009	581.8
349.407	601.4
349.805	576.6
350.203	576.2
350.601	594.8
350.999	581.6
351.397	631.6
351.795	580.4
352.193	594.6
352.57	590.2
352.969	590.6
353.367	580.6
353.766	586.6
354.164	590
354.563	592.2
354.961	587.2
355.36	580.2
355.759	578.4
356.158	570.4
356.557	586.6
356.956	576.2
357.355	569.4
357.754	584.6
358.153	590.2
358.552	603
358.951	588.4
359.35	597.8
359.75	578.6
360.149	573.4
360.527	579.6
360.926	573
361.326	582.4
361.726	580.2
362.125	585.6
362.525	587.4
362.925	583.4
363.325	585.8
363.724	585.4
364.124	579.2
364.524	580.4
364.924	583.2
365.324	593
365.725	573.4
366.125	589.2
366.525	583.4
366.904	579.4
367.304	570.6
367.705	594.8
368.105	596.8
368.506	580.8
368.906	582.8
369.307	579
369.708	584.8
370.108	574.6
370.509	589.2
370.91	573.4
371.311	580.4
371.712	576.6
372.113	571.8
372.514	577.2
372.894	580.2
373.295	578.8
373.696	589.2
374.097	589.4
374.499	606
374.9	590.8
375.301	573.8
375.703	586.4
376.105	575.2
376.506	578.8
376.908	584.2
377.309	576
377.711	579.8
378.113	576.4
378.493	583.2
378.895	572.8
379.297	588.4
379.699	570.6
380.102	587.4
380.504	581.2
380.906	581.4
381.308	602.4
381.71	577.6
382.113	584
382.515	584
382.918	593.4
383.299	582.8
383.701	589.4
384.104	584.8
384.507	563.2
384.909	586.6
385.312	570.2
385.715	577.2
386.118	575.2
386.521	572.6
386.924	589
387.327	574.8
387.709	575
388.112	566.6
388.515	576
388.918	584.8
389.322	582.2
389.725	574.4
390.129	600
390.532	586.4
390.936	578
391.339	571.6
391.743	574
392.125	569.8
392.529	583
392.933	592.6
393.337	583.4
393.74	576.4
394.144	583.2
394.548	579.8
394.953	579.8
395.357	581.6
395.761	580.2
396.144	579.6
396.548	578.4
396.952	580
397.357	575.2
397.761	571.2
398.166	574
398.57	572.4
398.975	571.8
399.379	576
399.763	614.6
400.168	570
400.572	577.2
400.977	565.2
401.382	597.4
401.787	589.2
402.192	594
402.597	587.6
403.002	568.8
403.386	583
403.791	586.8
404.197	569.4
404.602	582.4
405.007	580.8
405.413	577.2
405.818	581.8
406.224	568.6
406.608	585.6
407.014	574
407.42	591.6
407.825	572
408.231	588.4
408.637	581.4
409.043	594.4
409.449	578
409.834	575.8
410.24	578
410.646	588.6
411.052	581.4
411.458	588.4
411.865	589.2
412.271	581.6
412.677	582.4
413.062	582
413.469	577.2
413.875	593.6
414.282	590
414.689	586.2
415.095	582.8
415.502	578.2
415.888	585.6
416.294	570
416.701	612
417.108	567.6
417.515	590.6
417.923	580.2
418.33	598.6
418.715	584.6
419.123	578.2
419.53	573.8
419.937	574.2
420.345	583.2
420.752	579.6
421.16	588
421.546	583.4
421.953	577
422.361	576.4
422.769	586
423.177	575.6
423.585	590
423.992	595
424.379	587.4
424.787	594.6
425.195	591.2
425.603	578.6
426.011	586
426.419	595.4
426.806	585.2
427.214	583
427.623	591.8
