#lambda/nm	C1
208.295	564
208.67	503.8
209.045	467.4
209.419	462.8
209.794	593.4
210.169	579.8
210.544	671.8
210.919	597
211.295	572.4
211.67	589.8
212.045	579
212.421	578.2
212.796	621
213.172	578.8
213.547	583.6
213.923	581.4
214.299	575.6
214.675	590.2
215.051	594
215.427	587.2
215.803	599.2
216.179	587
216.555	577.8
216.932	581.4
217.308	587.8
217.684	580.8
218.061	593.2
218.438	581.6
218.814	580
219.191	591.8
219.568	577.2
219.945	584.6
220.322	587.2
220.699	586
221.076	593.6
221.453	585
221.83	580.4
222.208	579.6
222.585	581.6
222.962	590.8
223.34	582.4
223.717	585.4
224.095	585.4
224.473	581.8
224.851	574.6
225.229	575.4
225.607	592.8
225.985	575.4
226.363	580.6
226.741	582.6
227.119	588
227.497	588.2
227.876	573.8
228.254	586.6
228.633	586.6
229.011	585.6
229.39	586.4
229.769	586.8
230.148	591.6
230.527	601
230.905	583.4
231.284	581.2
231.664	584
232.043	594.4
232.422	593.4
232.801	575.8
233.181	582
233.56	579
233.94	584.4
234.319	577
234.699	576.6
235.079	617.8
235.458	614.6
235.838	596.4
236.218	579.4
236.598	576.4
236.978	583.2
237.358	577.4
237.738	578.6
238.119	590
238.499	571.2
238.88	584.8
239.26	590.4
239.641	571.6
240.021	582.2
240.402	585
240.783	577.4
241.163	587
241.544	579.8
241.925	584
242.306	596.4
242.687	587.6
243.069	588.8
243.45	588.2
243.831	585.6
244.212	575.4
244.594	613.4
244.975	592.4
245.357	588
245.739	569
246.12	581.8
246.502	594
246.884	577.6
247.266	580.2
247.648	595.2
248.03	607
248.412	582.8
248.794	582.6
249.176	583.8
249.559	587.2
249.941	576.2
250.323	576.8
250.706	576
251.089	577.8
251.471	584.4
251.854	584
252.237	573.2
252.62	591
253.002	583.6
253.385	579
253.769	599.6
254.152	579.2
254.535	592.2
254.918	580.2
255.301	581.2
255.685	584.6
256.068	577.6
256.452	601.2
256.835	586.6
257.219	589.2
257.603	590.4
257.986	572.8
258.37	581.8
258.754	573
259.138	588.6
259.522	592
259.906	588.4
260.29	592.8
260.675	586
261.059	582.4
261.443	576
261.828	586.8
262.212	585.2
262.597	572.4
262.981	578.2
263.366	592.4
263.751	584.6
264.136	583.8
264.521	581
264.906	579.8
265.291	590.8
265.676	580
266.061	589.4
266.446	599
266.831	584.8
267.217	596
267.602	592.6
267.987	587.2
268.373	582.4
268.759	593.6
269.144	595.6
269.53	585.6
