#lambda/nm	C1
208.295	541
208.67	480.8
209.045	440.2
209.419	443.8
209.794	597.6
210.169	585.8
210.544	695.6
210.919	609.6
211.295	592.8
211.67	602.4
212.045	591.6
212.421	588.2
212.796	633.2
213.172	597
213.547	594
213.923	601
214.299	593.8
214.675	603.8
215.051	603.6
215.427	614.2
215.803	609.6
216.179	606
216.555	594.2
216.932	606.2
217.308	608.6
217.684	609.6
218.061	605
218.438	604.2
218.814	597.2
219.191	604.6
219.568	604.6
219.945	587.2
220.322	596
220.699	603.2
221.076	600.8
221.453	596.2
221.83	588.6
222.208	587.6
222.585	599.4
222.962	592.4
223.34	603.6
223.717	599.8
224.095	595
224.473	596.4
224.851	599
225.229	596.2
225.607	619.4
225.985	589.8
226.363	608.4
226.741	598.6
227.119	595
227.497	604.2
227.876	593.8
228.254	603.8
228.633	599.2
229.011	600.2
229.39	606.8
229.769	608.4
230.148	605.8
230.527	618.2
230.905	604.4
231.284	607.2
231.664	595.4
232.043	606
232.422	608.2
232.801	588.2
233.181	612.8
233.56	595.2
233.94	594
234.319	593.2
234.699	594.8
235.079	628.2
235.458	636.2
235.838	617.8
236.218	593.4
236.598	599.4
236.978	596
237.358	601.8
237.738	599.2
238.119	604.6
238.499	586.8
238.88	604.6
239.26	611.2
239.641	593.6
240.021	597.8
240.402	602
240.783	599.4
241.163	604.8
241.544	603.4
241.925	603.2
242.306	614.2
242.687	605.6
243.069	610.6
243.45	609.2
243.831	599.2
244.212	597
244.594	637.8
244.975	615.2
245.357	610.8
245.739	596
246.12	598.8
246.502	615
246.884	598
247.266	594.8
247.648	598.8
248.03	626
248.412	604.2
248.794	606.2
249.176	596
249.559	604.4
249.941	600.6
250.323	586.6
250.706	599.6
251.089	600
251.471	604.6
251.854	596.2
252.237	600.6
252.62	606.4
253.002	595.6
253.385	606.4
253.769	619.8
254.152	605.6
254.535	605.8
254.918	604
255.301	603.2
255.685	602.4
256.068	593.6
256.452	622.8
256.835	608
257.219	605.8
257.603	618.6
257.986	584.6
258.37	617
258.754	595.2
259.138	612
259.522	609.2
259.906	598
260.29	610.2
260.675	593
261.059	598.2
261.443	587.2
261.828	607
262.212	614.2
262.597	591.2
262.981	596.2
263.366	606.6
263.751	598.4
264.136	601.2
264.521	593
264.906	594.6
265.291	610.4
265.676	589.8
266.061	611.2
266.446	620.8
266.831	598.6
267.217	612
267.602	604
267.987	599.8
268.373	592
268.759	614.8
269.144	603
269.53	605.8
269.916	604.2
270.302	590.2
270.688	610.2
271.074	601.8
271.46	618
271.846	635
272.232	599.4
272.618	598.6
273.004	603.4
273.391	605.2
273.777	617
274.164	610.6
274.55	615
274.937	609.6
275.324	602.8
275.71	602.2
276.097	608.6
276.484	602.2
276.871	602.2
277.258	609.8
277.645	592.8
278.032	596
278.419	595.6
278.807	608
279.194	594.2
279.581	591.8
279.969	603
280.356	611
280.744	607.4
281.131	623.6
281.519	609.4
281.907	605.8
282.295	602
282.682	616.2
283.07	610
283.458	611.6
