#lambda/nm	C1
208.295	549.2
208.67	487.6
209.045	449.8
209.419	447
209.794	596.8
210.169	586.8
210.544	691.2
210.919	606
211.295	586.2
211.67	601.4
212.045	594.6
212.421	586.8
212.796	625.2
213.172	581.2
213.547	588.8
213.923	599.8
214.299	582
214.675	595
215.051	596
215.427	602.2
215.803	609
216.179	594.8
216.555	598.8
216.932	596.6
217.308	593.8
217.684	597.4
218.061	596.2
218.438	591.4
218.814	591.6
219.191	599.6
219.568	590.2
219.945	594.2
220.322	607.2
220.699	603.6
221.076	603.2
221.453	597.2
221.83	590.6
222.208	597.2
222.585	583.8
222.962	594.6
223.34	609.4
223.717	594
224.095	594.4
224.473	598.6
224.851	596.4
225.229	584
225.607	607.4
225.985	584
226.363	602.2
226.741	602.2
227.119	592.6
227.497	610.2
227.876	589.2
228.254	603.6
228.633	607.6
229.011	596.6
229.39	600.8
229.769	600.8
230.148	599
230.527	615
230.905	603.8
231.284	603.8
231.664	595.4
232.043	605.8
232.422	601.6
232.801	591.8
233.181	598.6
233.56	592
233.94	588
234.319	581.2
234.699	596
235.079	630.2
235.458	626.4
235.838	616
236.218	594.4
236.598	582
236.978	591.8
237.358	587.8
237.738	585.6
238.119	598.8
238.499	586
238.88	603
239.26	606
239.641	590.8
240.021	586.4
240.402	592.4
240.783	592
241.163	594.6
241.544	595.2
241.925	605.6
242.306	609.8
242.687	597.6
243.069	596.8
243.45	599.6
243.831	596.4
244.212	599.2
244.594	634.2
244.975	606
245.357	602.4
245.739	589.2
246.12	597.2
246.502	603.8
246.884	590.4
247.266	589.4
247.648	596
248.03	617.6
248.412	606.6
248.794	606
249.176	593.2
249.559	603.4
249.941	589.8
250.323	585.4
250.706	589
251.089	594.4
251.471	594.2
251.854	596.6
252.237	587.6
252.62	603.2
253.002	599.2
253.385	593.8
253.769	610
254.152	600.2
254.535	607.6
254.918	588.2
255.301	594.8
255.685	593.8
256.068	596.2
256.452	618.4
256.835	602.4
257.219	590.8
257.603	609.4
257.986	585.8
258.37	605.4
258.754	584.6
259.138	600
259.522	611
259.906	596
260.29	594.8
260.675	599.4
261.059	599.4
261.443	589
261.828	602.6
262.212	604.8
262.597	582.8
262.981	592.8
263.366	607.6
263.751	607.2
264.136	592.8
264.521	594.8
264.906	595
265.291	602.4
265.676	599.8
266.061	603.6
266.446	614.4
266.831	599.8
267.217	617.8
267.602	599.6
267.987	597.2
268.373	592
268.759	601
269.144	602.4
269.53	596.6
269.916	597.8
270.302	590.2
270.688	600.2
271.074	604.2
271.46	607
271.846	624.4
272.232	592.2
272.618	594.4
273.004	592.8
273.391	603.2
273.777	611
274.164	596.4
274.55	612.2
274.937	603.6
275.324	591.2
275.71	599.4
276.097	603.4
276.484	588.6
276.871	604.2
277.258	599.2
277.645	599.4
278.032	598
278.419	594.2
278.807	597.2
279.194	581.6
279.581	588.8
279.969	604
280.356	602.6
280.744	595.8
281.131	617.8
281.519	605
281.907	593.4
282.295	592
282.682	607.8
283.07	593
283.458	602
283.846	606.6
284.235	610
284.623	602.6
285.011	596.2
285.399	599.6
285.788	596.4
286.176	593
286.565	608.8
286.953	591.2
287.342	586.6
287.731	597.2
288.119	586.2
288.508	588
288.897	587
289.286	593
289.675	607.4
290.064	606.4
290.453	596
290.821	597.8
291.21	607
291.599	592.2
291.989	596.2
292.378	601.6
292.768	611.6
293.157	597.6
293.547	607.2
293.936	595.2
294.326	590
294.716	592
295.106	591.2
295.496	603
295.886	597.8
296.276	591.8
296.666	588
297.056	585.4
297.446	584.6
297.836	606.6
298.227	591.6
298.617	595.8
299.008	602.4
299.398	593
299.789	593.4
300.179	601.8
300.57	604.2
300.961	589.8
301.352	599
301.742	601.6
302.133	601.8
302.524	588
302.915	604.2
303.307	587.2
303.698	604.2
304.089	599.2
304.48	595.4
304.872	595.2
305.263	595.4
305.655	588.4
306.046	599.8
306.438	592.4
306.829	593.4
307.221	606.6
307.613	596.8
308.005	594.6
308.397	600
308.789	608.4
309.181	611
309.573	609.4
309.965	616.2
310.357	592.4
310.749	600.8
311.142	589
311.534	588.6
311.926	604.2
312.319	590.6
312.711	594.4
313.104	594.4
313.497	595.2
313.889	626.6
314.282	607.6
314.675	614.4
315.068	596
315.461	596.4
315.854	614.6
316.247	599.8
316.64	590.8
317.033	591.2
317.405	607.4
317.798	591
318.192	598.2
318.585	587.8
318.979	604.6
319.372	592.2
319.766	599.2
320.16	607
320.553	608.4
320.947	612.4
321.341	596
321.735	605
322.129	590.6
322.523	616.2
322.917	597.6
323.311	605.2
323.705	592.8
324.099	609
324.494	614.8
324.888	608.6
325.282	592.8
325.677	605.8
326.071	596.2
326.466	614.6
326.861	601
327.255	607
327.65	607
328.045	612.4
328.44	595.6
328.835	594.4
329.23	592.2
329.625	619.6
330.02	588.8
330.415	614.4
330.81	601.6
331.206	591.2
