#lambda/nm	C1
208.295	528.6
208.67	482.2
209.045	438.4
209.419	440.2
209.794	607.6
210.169	589.6
210.544	706.6
210.919	614.8
211.295	605.4
211.67	608.4
212.045	612.8
212.421	606
212.796	645
213.172	601.6
213.547	602.8
213.923	606.4
214.299	601
214.675	610.4
215.051	615.6
215.427	614.6
215.803	633
216.179	615.2
216.555	598.4
216.932	614.4
217.308	610.4
217.684	603
218.061	612
218.438	611.6
218.814	603.4
219.191	609
219.568	602
219.945	609.8
220.322	610.4
220.699	607
221.076	610.8
221.453	610
221.83	600.2
222.208	598.6
222.585	605.2
222.962	606.2
223.34	608.8
223.717	611
224.095	609.8
224.473	610.2
224.851	606.6
225.229	596.8
225.607	621.8
225.985	604
226.363	614.2
226.741	614.2
227.119	606
227.497	623
227.876	591.8
228.254	615.2
228.633	613.4
229.011	611.6
229.39	616.4
229.769	615.6
230.148	613.6
230.527	635.6
230.905	604.2
231.284	609.2
231.664	601.8
232.043	625.2
232.422	614.6
232.801	600.2
233.181	614.2
233.56	603.8
233.94	607.8
234.319	601.4
234.699	601.8
235.079	649
235.458	638.2
235.838	626.2
236.218	599.6
236.598	598.8
236.978	598
237.358	603.6
237.738	604.8
238.119	619.2
238.499	601.8
238.88	607
239.26	621.6
239.641	600
240.021	603.8
240.402	603.8
240.783	606
241.163	614.8
241.544	607.4
241.925	608.8
242.306	624.4
242.687	616
243.069	604
243.45	611
243.831	602.4
244.212	602.6
244.594	646.8
244.975	613
245.357	612.4
245.739	599.6
246.12	616.4
246.502	622
246.884	606.6
247.266	609
247.648	608.2
248.03	624.8
248.412	612.4
248.794	613.6
249.176	608.6
249.559	622.2
249.941	601.2
250.323	606.4
250.706	604.2
251.089	605.4
251.471	613
251.854	612.8
252.237	607.4
252.62	625.6
253.002	606.6
253.385	605.2
253.769	618
254.152	603.6
254.535	614.6
254.918	599.8
255.301	608.6
255.685	614
256.068	599.8
256.452	631.2
256.835	617.6
257.219	621.4
257.603	617.2
257.986	601.4
258.37	614.2
258.754	600.4
259.138	613.8
259.522	622.6
259.906	599.8
260.29	615.2
260.675	605.4
261.059	614
261.443	593.8
261.828	611.2
262.212	622.2
262.597	597
262.981	603.4
263.366	609.4
263.751	598.6
264.136	602.6
264.521	609.6
264.906	605.2
265.291	616.6
265.676	606.8
266.061	617.4
266.446	631.6
266.831	616
267.217	622.6
267.602	611
267.987	610.8
268.373	605
268.759	617.4
269.144	610.2
269.53	611.8
269.916	604.4
270.302	604
270.688	620.4
271.074	614
271.46	615.2
271.846	638.4
272.232	612
272.618	600.6
273.004	608
273.391	622.2
273.777	622.6
274.164	605.6
274.55	616.8
274.937	608.4
275.324	604
275.71	617.4
276.097	616.4
276.484	600.2
276.871	613.6
277.258	611.8
277.645	597
278.032	604.4
278.419	601.8
278.807	610.4
279.194	605.2
279.581	604.2
279.969	607.8
280.356	606
280.744	603.8
281.131	629.8
281.519	621.2
281.907	605.8
282.295	606.4
282.682	616.6
283.07	619.2
283.458	618
283.846	617
284.235	622
284.623	613
285.011	603.8
285.399	606.6
285.788	614.4
286.176	602.4
286.565	619.4
286.953	606.6
287.342	603
287.731	597.8
288.119	604.6
288.508	612.8
288.897	603.4
289.286	604.8
289.675	606.6
290.064	618.4
290.453	609.4
290.821	600
291.21	625.2
291.599	604.4
291.989	611.2
292.378	616.2
292.768	623.2
293.157	615.8
293.547	613.6
293.936	607
294.326	607.4
294.716	614.8
295.106	608.2
295.496	610.8
295.886	618.2
296.276	604.6
296.666	596
297.056	604.8
297.446	596.2
297.836	620.2
298.227	601.8
298.617	609.2
299.008	625.8
299.398	603.4
299.789	599.6
300.179	614.2
300.57	614.4
300.961	609
301.352	602.6
301.742	613.6
302.133	610
302.524	616.8
302.915	600
303.307	593.2
303.698	618.2
304.089	610.6
304.48	609
304.872	609
305.263	609.4
305.655	596.2
306.046	609.8
306.438	608.8
306.829	599.8
307.221	618.8
307.613	610
308.005	623.4
