#lambda/nm	C1
208.295	555.8
208.67	495.4
209.045	462.4
209.419	457.6
209.794	603.6
210.169	584
210.544	682.4
210.919	602.2
211.295	585.8
211.67	597.6
212.045	593.4
212.421	585.8
212.796	624
213.172	594.2
213.547	590
213.923	590.8
214.299	587.6
214.675	595
215.051	600.8
215.427	601
215.803	600.4
216.179	590.6
216.555	587.6
216.932	592.2
217.308	588.8
217.684	586.2
218.061	591.8
218.438	593.8
218.814	582.8
219.191	593.6
219.568	586.2
219.945	588
220.322	598.8
220.699	594.6
221.076	591
221.453	593
221.83	586.2
222.208	588.8
222.585	583.8
222.962	596.6
223.34	598.4
223.717	584.4
224.095	588.2
224.473	588.8
224.851	591.8
225.229	580.4
225.607	594.4
225.985	577.4
226.363	590.2
226.741	585.6
227.119	592.4
227.497	604.2
227.876	569.6
228.254	597.2
228.633	591
229.011	587
229.39	597.8
229.769	590
230.148	594.2
230.527	606.2
230.905	588.6
231.284	599.6
231.664	597.4
232.043	596
232.422	597.2
232.801	585.4
233.181	595
233.56	598.6
233.94	589.8
234.319	578.6
234.699	587.4
235.079	625.8
235.458	622.2
235.838	603.2
236.218	583
236.598	586.4
236.978	590.4
237.358	582.2
237.738	590.6
238.119	594
238.499	577.8
238.88	593.6
239.26	603.4
239.641	587.8
240.021	582.4
240.402	590.6
240.783	584
241.163	593.6
241.544	597.6
241.925	591.2
242.306	600.8
242.687	592.8
243.069	590.4
243.45	590.8
243.831	582.6
244.212	592.2
244.594	617.4
244.975	597.4
245.357	593.4
245.739	585.2
246.12	599.4
246.502	601.2
246.884	587
247.266	587.2
247.648	592.4
248.03	611.4
248.412	592.6
248.794	595.6
249.176	575.6
249.559	598.6
249.941	589.6
250.323	581.4
250.706	589.4
251.089	592.6
251.471	589.8
251.854	588.2
252.237	592.8
252.62	591
253.002	585.2
253.385	586.2
253.769	595.8
254.152	592.6
254.535	598.8
254.918	580.4
255.301	588
255.685	589.6
256.068	582.6
256.452	604
256.835	604.6
257.219	599.4
257.603	600.6
257.986	584.4
258.37	595.4
258.754	582
259.138	595.4
259.522	592.4
259.906	586
260.29	593.8
260.675	591
261.059	591.6
261.443	573
261.828	595
262.212	598
262.597	586.2
262.981	595.2
263.366	601
263.751	593.6
264.136	579.2
264.521	594.4
264.906	584.4
265.291	605.4
265.676	586.2
266.061	597.2
266.446	610.6
266.831	589.6
267.217	615.8
267.602	591.2
267.987	594.4
268.373	593
268.759	600
269.144	604.2
269.53	591.6
269.916	589
270.302	586
270.688	596.6
271.074	597.2
271.46	604
271.846	624.2
272.232	595.8
272.618	585.8
273.004	582.6
273.391	600.6
273.777	597
274.164	588
274.55	600.4
274.937	585.6
275.324	588.8
275.71	592.8
276.097	597.2
276.484	582
276.871	594.6
277.258	589
277.645	582
278.032	589
278.419	578.8
278.807	588
279.194	583
279.581	579.8
279.969	586
280.356	590
280.744	588.2
281.131	604.2
281.519	592.2
281.907	580.2
282.295	587.6
282.682	597.4
283.07	592.6
283.458	590.4
283.846	601.4
284.235	591
284.623	602
285.011	579.2
285.399	596
285.788	587
286.176	585.2
286.565	599.2
286.953	589.4
287.342	582
287.731	590.4
288.119	577.4
288.508	585.2
288.897	589
289.286	573.6
289.675	584.4
290.064	594.6
290.453	585.2
290.821	588
291.21	602.6
291.599	587.4
291.989	586.6
292.378	594.8
292.768	610.6
293.157	600.4
293.547	606.2
293.936	592.6
294.326	581.6
294.716	601
295.106	591
295.496	589.6
295.886	602.6
296.276	591
296.666	580.4
297.056	582.2
297.446	574
297.836	599.2
298.227	589.2
298.617	597.8
299.008	606.6
299.398	590.8
299.789	585
300.179	597.8
300.57	598.8
300.961	589.6
301.352	594.4
301.742	599.6
302.133	584.6
302.524	586.8
